ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	58.28939365606196	44.35297540465284	51.428166162635684	58.290042195213026
1	57.43614669325176	44.25606058372207	51.50861387612723	58.27637567752853
2	56.62127404633759	44.83777058555201	51.74322595445588	58.016485999617906
3	56.447210558007804	45.51037187039599	51.96932708500774	57.81930312914937
4	57.06374048979805	46.195447373483056	52.31662333083783	58.05129400417284
5	55.585447130771065	46.47169551863029	52.317330065372154	57.65181292190987
6	55.585293047744486	46.78664403153869	52.37862354246571	57.55198930074949
7	54.78186264902892	46.884773845448215	52.28957305881633	57.190911929001864
8	55.32027973457627	47.1154509244597	52.36251664105098	57.29116528455831
9	55.70322314018764	47.442677810925275	52.47961205844813	57.34920831641461
10	56.718578017720404	47.85026228479167	52.76396177447757	57.89273286652508
11	57.10152346184161	48.25303891612679	53.023657663087164	58.191139190985965
12	57.489211141495105	48.65731844342437	53.295343416841966	58.48131416346398
13	57.2936488251774	48.88655490103963	53.467626002019216	58.52860038109145
14	52.42434632745631	44.629779750345165	52.68183519770718	58.45095745999339
15	57.57629476970274	45.853171498369946	53.08083180449099	58.70627081902759
16	56.88073863455233	46.6999590303566	53.24889260153938	58.48800574884911
17	57.0851880281882	47.34756538859348	53.460079804923815	58.55767516744514
18	55.694619289358485	47.35207709561268	53.365842038942084	58.25239906491249
19	56.8492729642702	47.9602929143617	53.55111267160762	58.39124152718332
20	54.47918845636296	47.002111550416025	53.22688739386868	58.0761396801232
21	56.003042072940225	47.39627783302868	53.29826901877365	58.16988308118579
22	56.997609575433984	47.92592407421212	53.52186965923429	58.49169181505054
23	57.37141212015976	48.33326500564325	53.73983613383732	58.722639337658734
24	55.99125671836207	48.3886695619	53.641502844280794	58.31883069128628
25	57.37108361798441	48.931988207048775	53.875560613403586	58.613668463336964
26	50.97358505680146	44.118899757225	52.79965381512883	58.3533761964772
27	25.325064647216227	17.24002123001246	47.01188892771197	57.44587404520894
28	52.06136182339245	22.442156595541984	47.619920377558536	57.47745227033278
29	56.13349868903878	27.406998763143136	48.74380489201278	58.02108526766186
30	57.302890447041165	31.669163767694243	49.8031319210712	58.4396298012528
31	57.09845422860987	34.94450257233437	50.59176041939897	58.67217174873992
32	56.86000362534677	37.71515999703286	51.17889641964619	58.55178070529311
33	56.685855795737396	39.76519463170007	51.64335164189951	58.58686016526473
34	56.6572164768805	41.53832137922809	52.02678774212832	58.51069101266517
35	57.12295769945617	43.11845209950482	52.448629249613234	58.68594097735652
36	28.893255280975612	22.4511269369822	47.33069837524544	57.481775300310076
37	53.57403532189793	26.712073165934243	48.02956215812543	57.769558829338365
38	54.41431098150632	29.695028837464346	48.61617831400722	57.958152498437684
39	57.33057875063686	33.110630289962934	49.62812788094505	58.69133543777769
40	57.51280501968749	35.99287572663622	50.409754596451904	58.85649697658962
41	57.97116455062693	38.40906983642215	51.146843624436926	59.131724219195924
42	58.42492985596513	40.51106714760445	51.83156176741839	59.367359480602936
43	58.17712795018934	42.304253641419464	52.352392953943415	59.31052204431202
44	57.59770507501532	43.64843331108152	52.70049031143016	59.18414912991524
45	58.06617872262519	44.93455785097876	53.106130478101505	59.290839391102345
46	28.943391498501615	23.71559355709232	47.814866390810565	58.037244956215915
47	52.95506001016784	27.26590630446215	48.227998055558565	57.951245620517504
48	55.26871067884632	30.478405709309722	48.93105891855699	58.28611122582499
49	57.97022595532487	33.858281941057875	49.97008825871415	59.06873473932218
50	58.56676526843568	36.71848303786782	50.85991751127744	59.429131134473835
51	58.42473405675144	39.05635475191756	51.56285977634907	59.51254156248278
52	58.69702388421516	41.07608943622516	52.222359620995974	59.71650449700099
53	57.91620523200824	42.686621821700555	52.61588340670477	59.50468155404049
54	58.49046309865144	44.181111569793394	53.09753690446033	59.6836986887343
55	56.82195730141357	44.88143953459192	53.1675287753419	59.29923206514755
56	57.511965496849996	45.79629669648148	53.4140599561823	59.33859110448567
57	29.719098935287146	24.860999568769895	48.24864381114397	58.131648158427105
58	53.1793044683439	28.311580059953542	48.66854659837286	58.046594744853536
59	55.745487645829705	31.372775034116685	49.41178024890566	58.702126028475305
60	57.624216472611764	34.59492071436955	50.288873165945134	59.0483366520557
61	58.15395674949111	37.33852719594426	51.08304352028565	59.342534144279604
62	58.64939380472438	39.67209705126168	51.820256872663236	59.67367619597828
