Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
87,272405.7756,1144622.807,1.15E+08,1.15E+08
88,240922.7322,1112419.119,1.18E+08,1.18E+08
89,299437.6525,1171208.372,1.16E+08,1.16E+08
90,218418.0361,1090031.653,1.19E+08,1.19E+08
91,98388.32444,970446.7469,1.23E+08,1.23E+08
92,90795.00278,962745.4653,1.23E+08,1.23E+08
93,89178.89,961091.135,1.23E+08,1.23E+08
94,89050.28111,960949.8017,1.23E+08,1.23E+08
95,87872.73056,959741.3561,1.23E+08,1.23E+08
96,87398.85833,959254.4464,1.23E+08,1.23E+08
97,87128.50861,958983.6106,1.23E+08,1.23E+08
98,87375.36528,959224.0303,1.23E+08,1.23E+08
99,86612.47972,958457.7697,1.23E+08,1.23E+08
100,86951.02194,958791.6897,1.23E+08,1.23E+08
