Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
0,73303.01028,946436.9436,1.17E+08,1.17E+08
1,106931.6989,978255.2564,1.15E+08,1.15E+08
2,183001.9344,1054522.252,1.13E+08,1.13E+08
3,162113.4531,1034060.509,1.14E+08,1.14E+08
4,191421.1494,1062972.939,1.13E+08,1.13E+08
5,206354.7911,1078124.758,1.13E+08,1.13E+08
6,191177.4425,1063464.88,1.13E+08,1.13E+08
7,205214.325,1077106.515,1.13E+08,1.13E+08
8,270527.3236,1142329.444,1.11E+08,1.11E+08
9,267999.8311,1140265.84,1.11E+08,1.11E+08
10,245979.2039,1118114.481,1.12E+08,1.12E+08
11,211851.2914,1084054.779,1.13E+08,1.13E+08
12,171418.3875,1043608.59,1.14E+08,1.14E+08
13,158833.6192,1030766.414,1.14E+08,1.14E+08
14,216607.0164,1088202.417,1.13E+08,1.13E+08
15,459615.9022,1331945.076,1.00E+08,1.00E+08
16,203518.4425,1076799.266,1.13E+08,1.13E+08
17,215458.3228,1087138.648,1.12E+08,1.12E+08
18,1752943.198,2612390.248,5.06E+07,5.06E+07
19,520680.4836,1396997.466,1.02E+08,1.02E+08
20,231231.395,1104164.001,1.13E+08,1.13E+08
21,146590.2211,1018712.324,1.15E+08,1.15E+08
22,208144.3489,1079780.069,1.13E+08,1.13E+08
23,170566.8547,1042349.284,1.15E+08,1.15E+08
24,143662.1403,1014968.414,1.15E+08,1.15E+08
25,138751.6853,1009605.233,1.16E+08,1.16E+08
26,204211.3281,1074938.224,1.14E+08,1.14E+08
27,191521.3553,1062545.169,1.15E+08,1.15E+08
28,220349.98,1091197.952,1.14E+08,1.14E+08
29,213948.4267,1085040.874,1.13E+08,1.13E+08
30,162450.2283,1033937.542,1.15E+08,1.15E+08
31,1711639.659,2572386.289,5.40E+07,5.40E+07
32,665984.3289,1541965.668,9.81E+07,9.81E+07
33,348774.0514,1221114.076,1.10E+08,1.10E+08
34,205481.5067,1078183.213,1.14E+08,1.14E+08
35,145980.5547,1018065.066,1.16E+08,1.16E+08
36,201798.7531,1073254.821,1.15E+08,1.15E+08
37,204879.9472,1076392.109,1.14E+08,1.14E+08
38,1900491.978,2750985.991,4.30E+07,4.30E+07
39,556406.0092,1433293.819,1.01E+08,1.01E+08
40,404626.2831,1277633.475,1.08E+08,1.08E+08
