Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
43,577492.5453,1450202.487,9.68E+07,9.68E+07
44,183311.1397,1057044.794,1.14E+08,1.14E+08
45,191558.9244,1063744.474,1.15E+08,1.15E+08
46,160090.7111,1031615.39,1.16E+08,1.16E+08
47,249951.0019,1121404.666,1.14E+08,1.14E+08
48,256078.6819,1127498.04,1.14E+08,1.14E+08
49,207265.1025,1079109.337,1.15E+08,1.15E+08
50,209804.2372,1081343.894,1.15E+08,1.15E+08
51,235269.2667,1107204.653,1.14E+08,1.14E+08
52,217817.9511,1089520.487,1.15E+08,1.15E+08
53,1754260.799,2604214.886,4.96E+07,4.96E+07
54,819998.3708,1695733.514,9.30E+07,9.30E+07
55,493066.1028,1366384.363,1.07E+08,1.07E+08
56,213036.2767,1086050.328,1.15E+08,1.15E+08
57,226560.8575,1098845.194,1.15E+08,1.15E+08
58,172030.5889,1044307.576,1.17E+08,1.17E+08
59,176977.7386,1049048.042,1.17E+08,1.17E+08
60,189484.82,1061481.237,1.17E+08,1.17E+08
61,186192.8553,1057853.779,1.17E+08,1.17E+08
62,190944.2353,1062668.058,1.17E+08,1.17E+08
63,183563.2494,1054848.791,1.17E+08,1.17E+08
64,302720.3742,1174140.162,1.13E+08,1.13E+08
65,203084.2331,1074720.994,1.16E+08,1.16E+08
66,193623.8647,1065291.596,1.17E+08,1.17E+08
67,225032.1544,1096614.445,1.16E+08,1.16E+08
68,1574992.359,2431074.543,6.04E+07,6.04E+07
69,402438.2436,1277595.933,1.09E+08,1.09E+08
70,275590.8706,1147751.763,1.15E+08,1.15E+08
71,173884.8953,1046139.054,1.17E+08,1.17E+08
72,333855.4211,1205858.849,1.08E+08,1.08E+08
73,273793.3906,1146669.255,1.15E+08,1.15E+08
74,251851.055,1124090.483,1.15E+08,1.15E+08
75,203611.8419,1075751.013,1.17E+08,1.17E+08
76,220959.9542,1093110.049,1.17E+08,1.17E+08
77,193072.0808,1064641.805,1.18E+08,1.18E+08
78,155776.4953,1027978.808,1.19E+08,1.19E+08
79,145569.8578,1016386.205,1.19E+08,1.19E+08
80,138121.5033,1009200.277,1.20E+08,1.20E+08
81,166836.8003,1037096.429,1.19E+08,1.19E+08
82,127903.8914,998310.1817,1.20E+08,1.20E+08
83,175704.6239,1045671.904,1.19E+08,1.19E+08
84,176533.2131,1046420.028,1.19E+08,1.19E+08
85,226717.5022,1096704.409,1.18E+08,1.18E+08
86,96230.84361,966862.58,1.22E+08,1.22E+08
87,84469.40306,955033.1192,1.23E+08,1.23E+08
88,82245.97167,952764.045,1.23E+08,1.23E+08
89,80762.275,951260.0861,1.23E+08,1.23E+08
90,81112.41417,951594.6583,1.23E+08,1.23E+08
91,80786.47944,951266.9325,1.23E+08,1.23E+08
92,80649.71361,951116.0403,1.23E+08,1.23E+08
93,80170.99083,950633.8797,1.23E+08,1.23E+08
94,80048.61222,950499.8331,1.23E+08,1.23E+08
95,79868.25833,950317.3225,1.23E+08,1.23E+08
96,79934.82111,950389.6053,1.23E+08,1.23E+08
97,80065.57083,950511.2625,1.23E+08,1.23E+08
98,79731.46583,950176.3689,1.23E+08,1.23E+08
99,79957.03472,950403.125,1.23E+08,1.23E+08
100,79893.70806,950334.09,1.23E+08,1.23E+08
