Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
0,73248.46278,946375.9983,1.17E+08,1.17E+08
1,104891.59,976200.3889,1.15E+08,1.15E+08
2,1411882.729,2278155.33,7.25E+07,7.25E+07
3,255645.1264,1130666.497,1.09E+08,1.09E+08
4,232027.7611,1105142.553,1.11E+08,1.11E+08
5,233993.3761,1106660.544,1.11E+08,1.11E+08
6,207182.4864,1080297.538,1.12E+08,1.12E+08
7,153094.1439,1026029.694,1.13E+08,1.13E+08
8,168767.8772,1040968.015,1.13E+08,1.13E+08
9,241737.0881,1114388.255,1.11E+08,1.11E+08
10,281304.3764,1154178.869,1.11E+08,1.11E+08
11,227549.9886,1101071.401,1.12E+08,1.12E+08
12,184936.5006,1057821.379,1.13E+08,1.13E+08
13,230831.1453,1103420.048,1.12E+08,1.12E+08
14,174120.5944,1046389.228,1.14E+08,1.14E+08
15,1308719.355,2167242.24,7.45E+07,7.45E+07
16,395080.1119,1270619.823,1.07E+08,1.07E+08
17,273110.1703,1146590.813,1.11E+08,1.11E+08
18,220256.2906,1093191.752,1.13E+08,1.13E+08
19,222448.5872,1094916.593,1.13E+08,1.13E+08
20,467612.7233,1340717.82,1.01E+08,1.01E+08
21,1489706.296,2354628.186,6.03E+07,6.03E+07
22,443514.1139,1320287.985,1.05E+08,1.05E+08
23,248121.2656,1121920.971,1.12E+08,1.12E+08
24,234306.8828,1107801.691,1.12E+08,1.12E+08
25,210222.2025,1084052.452,1.12E+08,1.12E+08
26,193861.3258,1067088.819,1.14E+08,1.14E+08
27,121788.5578,994793.8128,1.16E+08,1.16E+08
28,222662.2692,1094349.183,1.13E+08,1.13E+08
29,175699.4992,1048164.864,1.15E+08,1.15E+08
30,147662.795,1019637.943,1.16E+08,1.16E+08
31,228570.9425,1100352.818,1.14E+08,1.14E+08
32,173998.5492,1046119.864,1.15E+08,1.15E+08
33,246633.2808,1118458.042,1.13E+08,1.13E+08
34,238146.5278,1110026.591,1.14E+08,1.14E+08
35,157297.3842,1029139.586,1.16E+08,1.16E+08
36,166851.3558,1038167.892,1.16E+08,1.16E+08
37,218689.3281,1089697.4,1.14E+08,1.14E+08
38,190736.0558,1062344.634,1.16E+08,1.16E+08
39,198708.535,1069952.347,1.15E+08,1.15E+08
40,184754.24,1056216.149,1.16E+08,1.16E+08
41,313888.6486,1185353.04,1.11E+08,1.11E+08
42,329137.7108,1201389.093,1.12E+08,1.12E+08
43,294468.0989,1167024.962,1.11E+08,1.11E+08
44,245566.1972,1118381.894,1.14E+08,1.14E+08
45,168012.9986,1040374.333,1.16E+08,1.16E+08
46,149299.0444,1020960.201,1.17E+08,1.17E+08
47,152295.0347,1023358.687,1.17E+08,1.17E+08
48,200437.045,1071366.561,1.16E+08,1.16E+08
49,170964.6853,1041932.749,1.17E+08,1.17E+08
50,202205.2353,1073170.484,1.16E+08,1.16E+08
51,224664.3031,1095141.266,1.16E+08,1.16E+08
52,153709.6811,1024375.391,1.18E+08,1.18E+08
53,1284516.08,2143708.139,7.03E+07,7.03E+07
54,394535.2058,1268139.977,1.09E+08,1.09E+08
55,499474.9914,1372034.051,1.04E+08,1.04E+08
56,233443.5581,1106669.963,1.15E+08,1.15E+08
57,167626.1911,1039302.266,1.17E+08,1.17E+08
58,171143.2136,1042407.176,1.17E+08,1.17E+08
59,127540.2178,998468.185,1.19E+08,1.19E+08
60,187099.5817,1057441.676,1.17E+08,1.17E+08
