Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
44,197191.8403,1083738.103,1.03E+08,1.03E+08
45,182604.235,1068873.795,1.04E+08,1.04E+08
46,250472.1631,1135596.618,1.02E+08,1.02E+08
47,299073.0153,1184102.533,1.01E+08,1.01E+08
48,246326.1319,1131242.441,1.02E+08,1.02E+08
49,231192.5314,1115511.99,1.03E+08,1.03E+08
50,194103.8456,1078419.681,1.04E+08,1.04E+08
51,239482.2597,1122914.791,1.03E+08,1.03E+08
52,232789.8172,1115932.745,1.04E+08,1.04E+08
53,162295.3653,1045350.84,1.05E+08,1.05E+08
54,155862.3856,1038190.338,1.06E+08,1.06E+08
55,191938.1378,1073619.656,1.05E+08,1.05E+08
56,191676.6867,1073137.247,1.06E+08,1.06E+08
57,259832.2869,1141202.24,1.03E+08,1.03E+08
58,207830.0083,1089332.725,1.05E+08,1.05E+08
59,260851.4908,1141969.864,1.03E+08,1.03E+08
60,258279.6572,1139568.927,1.04E+08,1.04E+08
61,237156.04,1118837.886,1.04E+08,1.04E+08
62,215236.7447,1096257.123,1.05E+08,1.05E+08
63,161462.16,1042335.129,1.06E+08,1.06E+08
64,168620.3133,1048802.882,1.07E+08,1.07E+08
65,263172.2783,1142773.457,1.04E+08,1.04E+08
66,225133.6244,1105457.921,1.05E+08,1.05E+08
67,235311.5836,1114859.713,1.05E+08,1.05E+08
68,196613.4794,1076691.627,1.06E+08,1.06E+08
69,1744739.729,2612437.937,4.38E+07,4.38E+07
70,406433.315,1291298.991,9.73E+07,9.73E+07
71,1453765.518,2330269.8,5.56E+07,5.56E+07
72,461028.9981,1346166.738,9.53E+07,9.53E+07
73,1493574.454,2368471.599,5.38E+07,5.38E+07
74,725360.1506,1612104.105,8.72E+07,8.72E+07
75,372821.6475,1256603.215,1.01E+08,1.01E+08
76,186578.5919,1069896.526,1.06E+08,1.06E+08
77,266713.0936,1148579.481,1.04E+08,1.04E+08
78,214111.3722,1096271.956,1.06E+08,1.06E+08
79,166658.1831,1048072.267,1.07E+08,1.07E+08
80,240351.3897,1120635.206,1.06E+08,1.06E+08
81,260973.7808,1141194.259,1.05E+08,1.05E+08
82,159687.0903,1040186.114,1.08E+08,1.08E+08
83,193281.1364,1072570.843,1.07E+08,1.07E+08
84,139870.7608,1018937.428,1.09E+08,1.09E+08
85,188238.8192,1066324.308,1.08E+08,1.08E+08
86,169837.3242,1047984.718,1.09E+08,1.09E+08
87,232540.0506,1110412.775,1.07E+08,1.07E+08
88,239170.1644,1117025.629,1.07E+08,1.07E+08
89,284431.6039,1162476.403,1.05E+08,1.05E+08
90,265975.3453,1144414.552,1.06E+08,1.06E+08
91,113110.0786,992680.3289,1.12E+08,1.12E+08
92,99109.56417,978331.3547,1.12E+08,1.12E+08
93,98060.03111,977197.9994,1.12E+08,1.12E+08
94,96830.71361,975950.9811,1.12E+08,1.12E+08
95,96554.40694,975653.3578,1.12E+08,1.12E+08
96,96646.22,975730.1742,1.12E+08,1.12E+08
97,95834.18083,974907.2136,1.12E+08,1.12E+08
98,95834.72389,974907.0878,1.12E+08,1.12E+08
99,95645.70361,974707.2208,1.12E+08,1.12E+08
100,96217.56417,975281.1981,1.12E+08,1.12E+08
