Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
0,73237.79778,946371.6294,1.17E+08,1.17E+08
1,149298.7839,1020619.501,1.14E+08,1.14E+08
2,1609519.727,2467041.887,6.53E+07,6.53E+07
3,390789.835,1267248.69,1.06E+08,1.06E+08
4,302391.6342,1175590.636,1.10E+08,1.10E+08
5,171152.2589,1044565.956,1.13E+08,1.13E+08
6,191577.4314,1064644.335,1.12E+08,1.12E+08
7,210444.4567,1083486.822,1.12E+08,1.12E+08
8,155957.7203,1029126.255,1.13E+08,1.13E+08
9,188155.3494,1060771.641,1.13E+08,1.13E+08
10,234611.3614,1107082.721,1.12E+08,1.12E+08
11,189745.36,1062569.314,1.13E+08,1.13E+08
12,175908.2972,1048041.583,1.14E+08,1.14E+08
13,176678.3606,1048756.873,1.14E+08,1.14E+08
14,194087.9683,1065995.337,1.14E+08,1.14E+08
15,147434.0719,1019588.006,1.15E+08,1.15E+08
16,162471.7314,1033875.194,1.15E+08,1.15E+08
17,179797.3625,1051487.368,1.14E+08,1.14E+08
18,173924.625,1045267.581,1.14E+08,1.14E+08
19,229739.4492,1101164.615,1.13E+08,1.13E+08
20,265539.5314,1136960.194,1.12E+08,1.12E+08
21,224941.1608,1096736.889,1.13E+08,1.13E+08
22,218664.9808,1090328.718,1.14E+08,1.14E+08
23,215482.8019,1087071.866,1.14E+08,1.14E+08
24,216592.6528,1088570.377,1.13E+08,1.13E+08
25,195052.5139,1067226.238,1.13E+08,1.13E+08
26,141482.4789,1013510.16,1.16E+08,1.16E+08
27,246084.0061,1117395.388,1.13E+08,1.13E+08
28,180760.4986,1052613.623,1.15E+08,1.15E+08
29,216173.0533,1087827.782,1.14E+08,1.14E+08
30,196471.8217,1068361.622,1.15E+08,1.15E+08
31,232282.5353,1103914.264,1.13E+08,1.13E+08
32,224054.9389,1095840.461,1.15E+08,1.15E+08
33,205056.0214,1076686.593,1.15E+08,1.15E+08
34,181466.6911,1052654.924,1.16E+08,1.16E+08
35,145550.2942,1016899.915,1.17E+08,1.17E+08
36,142751.905,1013508.596,1.17E+08,1.17E+08
37,222449.7272,1092909.176,1.14E+08,1.14E+08
38,197331.1458,1068236.961,1.15E+08,1.15E+08
39,142577.9094,1013687.11,1.17E+08,1.17E+08
40,1963971.48,2814971.596,4.40E+07,4.40E+07
41,565643.9061,1441523.034,1.01E+08,1.01E+08
42,1924713.906,2774748.499,4.40E+07,4.40E+07
43,503974.5008,1380850.423,1.04E+08,1.04E+08
44,224803.1333,1097582.996,1.14E+08,1.14E+08
45,283377.1733,1155423.535,1.11E+08,1.11E+08
46,261678.2044,1134083.798,1.14E+08,1.14E+08
47,172911.8128,1045654.695,1.16E+08,1.16E+08
48,140642.1683,1012556.023,1.17E+08,1.17E+08
49,186666.2128,1057880.4,1.16E+08,1.16E+08
50,175027.5978,1046552.959,1.17E+08,1.17E+08
51,229629.6094,1100867.079,1.15E+08,1.15E+08
52,197727.8042,1069048.374,1.16E+08,1.16E+08
53,204845.8344,1076140.604,1.16E+08,1.16E+08
54,287935.9858,1159091.995,1.13E+08,1.13E+08
55,290214.7961,1162003.019,1.12E+08,1.12E+08
56,225841.0761,1098209.871,1.16E+08,1.16E+08
57,234549.4431,1106472.321,1.15E+08,1.15E+08
58,203058.3989,1075217.632,1.17E+08,1.17E+08
59,142337.7422,1014053.743,1.18E+08,1.18E+08
60,171534.9778,1042755.583,1.17E+08,1.17E+08
61,223379.6347,1094525.255,1.16E+08,1.16E+08
62,175918.8469,1047761.52,1.18E+08,1.18E+08
63,134964.9661,1006073.6,1.19E+08,1.19E+08
64,204939.2711,1075676.359,1.17E+08,1.17E+08
65,166868.5025,1037597.425,1.19E+08,1.19E+08
66,184795.9033,1055657.986,1.18E+08,1.18E+08
67,167881.7872,1038400.786,1.19E+08,1.19E+08
68,191700.575,1061970.256,1.18E+08,1.18E+08
69,221941.6817,1091991.115,1.17E+08,1.17E+08
70,180595.0678,1051107.418,1.19E+08,1.19E+08
71,284032.7003,1154386.909,1.15E+08,1.15E+08
72,294269.1692,1164876.303,1.16E+08,1.16E+08
73,231511.3975,1102437.833,1.17E+08,1.17E+08
74,228367.1569,1099433.823,1.17E+08,1.17E+08
75,165958.6542,1036824.058,1.19E+08,1.19E+08
76,162657.2589,1033096.218,1.19E+08,1.19E+08
77,275813.0256,1145737.154,1.16E+08,1.16E+08
78,211288.7717,1081959.597,1.18E+08,1.18E+08
79,173731.0997,1044325.799,1.19E+08,1.19E+08
80,177496.9389,1047589.225,1.19E+08,1.19E+08
81,614157.4883,1484842.628,1.04E+08,1.04E+08
82,382469.0781,1254764.971,1.14E+08,1.14E+08
83,229266.9306,1100817.939,1.17E+08,1.17E+08
84,241451.8503,1111998.805,1.18E+08,1.18E+08
85,285277.3275,1156039.947,1.15E+08,1.15E+08
86,96576.62417,968031.4081,1.22E+08,1.22E+08
87,84254.4725,955560.5892,1.23E+08,1.23E+08
88,82161.35611,953408.8125,1.23E+08,1.23E+08
89,81207.46778,952433.2578,1.23E+08,1.23E+08
90,80670.70167,951870.1517,1.23E+08,1.23E+08
91,80082.82944,951275.7147,1.23E+08,1.23E+08
92,80005.08389,951197.2961,1.23E+08,1.23E+08
93,79580.24694,950761.1683,1.23E+08,1.23E+08
94,79466.11806,950643.1417,1.23E+08,1.23E+08
95,79463.50889,950642.0956,1.23E+08,1.23E+08
96,79304.87111,950485.2506,1.23E+08,1.23E+08
97,79280.69972,950450.9903,1.23E+08,1.23E+08
98,79278.96722,950444.2472,1.23E+08,1.23E+08
99,79065.25417,950227.1728,1.23E+08,1.23E+08
100,79324.14111,950479.6503,1.23E+08,1.23E+08
