Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
86,108792.9608,980205.7142,1.22E+08,1.22E+08
87,97360.25444,968603.8911,1.23E+08,1.23E+08
88,94453.66028,965636.3219,1.23E+08,1.23E+08
89,92784.20444,963947.5686,1.23E+08,1.23E+08
90,92328.78306,963480.3431,1.23E+08,1.23E+08
91,91316.03639,962451.7917,1.23E+08,1.23E+08
92,91476.54639,962599.3247,1.23E+08,1.23E+08
93,91177.72333,962298.4075,1.23E+08,1.23E+08
94,91425.55194,962535.5811,1.23E+08,1.23E+08
95,91319.35611,962431.7178,1.23E+08,1.23E+08
96,91036.34306,962141.5039,1.23E+08,1.23E+08
97,90963.8725,962066.3994,1.23E+08,1.23E+08
98,90438.24806,961540.4225,1.23E+08,1.23E+08
99,90527.51528,961621.635,1.23E+08,1.23E+08
100,90656.04417,961748.6742,1.23E+08,1.23E+08
