Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
38,658136.5289,1536059.067,9.83E+07,9.83E+07
39,292133.8475,1167064.184,1.11E+08,1.11E+08
40,198372.8317,1072478.25,1.14E+08,1.14E+08
41,200883.4544,1074640.496,1.15E+08,1.15E+08
42,140185.5472,1013724.224,1.16E+08,1.16E+08
43,155084.1267,1027876.121,1.16E+08,1.16E+08
44,219832.9772,1092089.797,1.14E+08,1.14E+08
45,186488.4164,1059016.749,1.16E+08,1.16E+08
46,242978.3453,1115495.346,1.14E+08,1.14E+08
47,246093.1164,1119051.599,1.14E+08,1.14E+08
48,202202.7594,1075583.113,1.15E+08,1.15E+08
49,207144.3069,1079873.517,1.15E+08,1.15E+08
50,136592.4986,1008810.781,1.17E+08,1.17E+08
51,170379.0308,1042605.062,1.17E+08,1.17E+08
52,220089.2097,1092109.088,1.15E+08,1.15E+08
53,306973.83,1179101.654,1.13E+08,1.13E+08
54,193684.5131,1066765.02,1.16E+08,1.16E+08
55,163711.6517,1035804.463,1.17E+08,1.17E+08
56,157656.82,1029817.861,1.17E+08,1.17E+08
57,1828647.148,2681945.333,4.83E+07,4.83E+07
58,617271.2033,1494327.88,1.01E+08,1.01E+08
59,343140.9594,1216985.979,1.12E+08,1.12E+08
60,201940.6158,1075394.746,1.16E+08,1.16E+08
61,233100.0942,1106002.013,1.15E+08,1.15E+08
62,161102.7136,1034404.37,1.17E+08,1.17E+08
63,153558.1108,1026326.522,1.17E+08,1.17E+08
64,157126.4603,1029198.413,1.18E+08,1.18E+08
65,138483.1286,1010103.439,1.18E+08,1.18E+08
66,130842.7839,1002188.111,1.19E+08,1.19E+08
67,158138.3867,1029229.625,1.18E+08,1.18E+08
68,170458.5353,1041427.803,1.17E+08,1.17E+08
69,169916.595,1041329.306,1.17E+08,1.17E+08
70,213824.9639,1084714.148,1.17E+08,1.17E+08
71,206148.3208,1077324.441,1.16E+08,1.16E+08
72,240717.2086,1111941.98,1.16E+08,1.16E+08
73,161850.4153,1033251.919,1.18E+08,1.18E+08
74,1649475.728,2504671.264,5.75E+07,5.75E+07
75,621856.2558,1497814.363,1.02E+08,1.02E+08
76,1808509.793,2665034.539,5.10E+07,5.10E+07
77,530524.1642,1407643.741,1.04E+08,1.04E+08
78,378968.5775,1252425.676,1.12E+08,1.12E+08
79,212825.3286,1086856.032,1.16E+08,1.16E+08
80,216975.0258,1090209.246,1.16E+08,1.16E+08
81,258462.0525,1131795.706,1.15E+08,1.15E+08
82,161248.6122,1034009.581,1.18E+08,1.18E+08
83,228415.2006,1100188.273,1.16E+08,1.16E+08
84,315865.1847,1188361.415,1.12E+08,1.12E+08
85,215682.2236,1088467.483,1.17E+08,1.17E+08
86,98465.26083,971264.5694,1.21E+08,1.21E+08
87,87027.15444,959715.7417,1.22E+08,1.22E+08
88,85635.29,958272.5483,1.22E+08,1.22E+08
89,84171.95028,956774.0336,1.22E+08,1.22E+08
90,84640.23278,957235.0903,1.22E+08,1.22E+08
91,83990.06444,956574.7928,1.22E+08,1.22E+08
92,83537.1325,956117.3261,1.22E+08,1.22E+08
93,83315.80417,955883.9572,1.22E+08,1.22E+08
94,83281.68444,955848.6194,1.22E+08,1.22E+08
95,83419.36472,955985.8931,1.22E+08,1.22E+08
96,83274.66917,955824.2125,1.22E+08,1.22E+08
97,83192.94222,955748.3028,1.22E+08,1.22E+08
98,83044.77361,955598.1275,1.22E+08,1.22E+08
99,83401.76528,955957.9769,1.22E+08,1.22E+08
100,83070.03222,955621.4669,1.22E+08,1.22E+08
