Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
63,585667.0706,1460264.555,1.03E+08,1.03E+08
64,332420.4542,1205157.99,1.13E+08,1.13E+08
65,237306.6372,1109566.43,1.16E+08,1.16E+08
66,182076.6139,1054160.213,1.17E+08,1.17E+08
67,217170.8286,1089073.276,1.17E+08,1.17E+08
68,148676.2728,1020614.106,1.19E+08,1.19E+08
69,143275.14,1014456.295,1.19E+08,1.19E+08
70,167621.3686,1038055.175,1.18E+08,1.18E+08
71,186564.6275,1057392.193,1.18E+08,1.18E+08
72,118163.9236,988480.2522,1.20E+08,1.20E+08
73,162159.4825,1031973.944,1.19E+08,1.19E+08
74,144403.3197,1014483.95,1.20E+08,1.20E+08
75,226939.8161,1096849.329,1.17E+08,1.17E+08
76,206981.6789,1077198.185,1.18E+08,1.18E+08
77,154268.1617,1024632.779,1.19E+08,1.19E+08
78,182335.8589,1052068.921,1.18E+08,1.18E+08
79,1710302.278,2568673.646,5.88E+07,5.88E+07
80,370356.4981,1244935.427,1.12E+08,1.12E+08
81,332533.7856,1203633.56,1.15E+08,1.15E+08
82,222076.8139,1093456.575,1.17E+08,1.17E+08
83,213285.0194,1084251.959,1.18E+08,1.18E+08
84,211820.3631,1082889.381,1.18E+08,1.18E+08
85,238489.7186,1109557.191,1.17E+08,1.17E+08
86,89766.61583,961484.8283,1.22E+08,1.22E+08
87,80732.37389,952331.4233,1.23E+08,1.23E+08
88,79175.45361,950740.0097,1.23E+08,1.23E+08
89,77785.35,949317.1769,1.23E+08,1.23E+08
90,77533.44278,949043.6644,1.23E+08,1.23E+08
91,76659.01444,948161.2272,1.23E+08,1.23E+08
92,77152.8425,948647.5094,1.23E+08,1.23E+08
93,76815.615,948301.7672,1.23E+08,1.23E+08
94,76375.47,947862.6208,1.23E+08,1.23E+08
95,76417.56667,947896.4414,1.23E+08,1.23E+08
96,76527.06,948000.9311,1.23E+08,1.23E+08
97,76425.60944,947900.4961,1.23E+08,1.23E+08
98,76204.62139,947679.3744,1.23E+08,1.23E+08
99,75794.11306,947254.6178,1.23E+08,1.23E+08
100,75790.52694,947256.1872,1.23E+08,1.23E+08
