ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	40.42834730193429	27.150445865181048	49.75262430746332	59.223778115793436
1	58.72974500543339	26.91777148917581	49.99045644177498	59.985797257277895
2	58.5345197484935	31.313643684771897	50.98820421944177	59.99411813262813
3	59.07090412426826	35.05775597397917	51.929543332785	60.27107552589285
4	59.414685732180374	38.226917586994915	52.74972286093016	60.49463773900021
5	58.726517488641036	40.707420116052724	53.2852518672308	60.251115916570996
6	58.90429530457414	42.64206375682704	53.802651587891084	60.379054387791676
7	59.40693042226221	44.53337157430493	54.32274590387893	60.53875799997349
8	59.66555516239232	46.16094808195641	54.79114250076216	60.66114628603739
9	59.47106826972666	47.46355969733413	55.137698801161456	60.64225303221868
10	59.92776819178129	48.58569569835117	55.529445272342286	60.92818921653616
11	59.91242998321977	49.41332148407951	55.83510433799516	61.13509092908951
12	59.201110257722604	49.99156889215815	55.94262188733507	60.88791286071846
13	59.203913372421326	50.315561890133274	56.06550361417325	60.926716100333586
14	59.04837967929843	50.47301557821441	56.139155910669324	60.98412736517581
15	59.81136377725956	51.11926241125012	56.3480846835567	61.09702118423408
16	59.53589447376739	51.479661604595876	56.45814373630236	61.06755666783937
17	59.16570707428382	51.609838070500885	56.48680471961323	60.98652382262655
18	59.06141774750218	51.70741185294769	56.506247938535	60.98577695252884
19	59.01316039400563	51.7719961575878	56.51707076260027	60.97749432405148
20	60.03870808861519	52.17579450615673	56.720177184313926	61.271778397811225
21	60.46334842794433	52.545137779334226	56.93629843359165	61.56141185190289
22	60.52583893380512	52.88126798959023	57.10848047517764	61.64264769643105
23	59.998421439319074	52.882205848000886	57.15798986360214	61.59023090486081
24	59.55624748445348	52.803102181278184	57.13251176824567	61.471407344738466
25	59.75358968170502	52.961747671015665	57.16772250366436	61.36941232597721
26	60.41232940692752	53.25036223976567	57.335386925243455	61.6358743264386
27	59.84818942982894	53.23390977942239	57.33892927188587	61.5464158160986
28	60.332477192657336	53.45040190442121	57.45561018679601	61.681236779920695
29	60.90665468252966	53.71457455000048	57.65018087324607	61.99153844107223
30	60.247488452031455	53.689548150836345	57.656537912121884	61.84372940205293
31	57.51110929472466	51.79895945604341	57.16509476169979	61.51211098536086
32	59.64004496325782	52.1093350359353	57.219660913058604	61.53684806255562
33	60.354718094473846	52.528262375470106	57.389896351904795	61.808632042831924
34	60.13972697743037	52.950756892551176	57.4608870386471	61.683594470571045
35	60.47161753369722	53.27517134802427	57.59766077211461	61.833646696469565
36	58.26776392260976	51.84232137367963	57.27355830076537	61.7096975446328
37	58.334180358742955	51.006908310881734	57.04161541802288	61.63024541789319
38	58.10522183008687	50.52081835140721	56.80612333775506	61.432431073772534
39	57.902797989697454	49.69792322756624	56.5832882485133	61.48314747911929
40	60.20595422589107	50.448095075799124	56.825994706762444	61.72409078245361
41	60.623388611013766	51.049542753231385	57.07379089879886	62.04861333692357
42	60.98875530359019	51.66520892748676	57.316276703522384	62.22920819969686
43	58.035216009093425	50.443038147135915	56.937619969795065	61.78461890005636
44	61.05574137843937	51.3588698730527	57.26874812704209	62.141526398218765
45	60.83240912540438	51.92528728704958	57.45136704674867	62.237516758152495
46	61.42719272682775	52.578385780545034	57.71583706185988	62.43230096790191
47	60.10584015016149	52.38777119165308	57.6718394070286	62.257149802570886
48	60.702304802761574	52.64328291995642	57.7842362860232	62.32998765001595
49	60.15996992622855	52.84320286848933	57.76758484800929	62.12708753747922
50	60.664178118007975	52.99892285006574	57.87427250696945	62.31051253346631
51	36.01159735220167	31.696794959954616	53.19439671473936	61.29379158629006
52	58.547768842245745	35.860079325485096	53.9027198419111	61.62723158112291
53	58.77441722807069	38.1037739195517	54.36602523553018	61.95568926171166
54	61.217809139062666	41.14492426887307	55.17225228700105	62.42187146364938
55	61.7322501304671	43.81645572153723	55.8807001348176	62.6531105501007
56	62.11028878699166	46.05237467660558	56.52335442053315	62.90125981107189
57	61.45600207830392	47.6408262063095	56.91444018088644	62.75205333257023
58	60.55985809979929	48.842244457206945	57.09709941672829	62.4867262062443
59	61.647135217730025	50.10118257326487	57.48717898851122	62.743353488523326
60	62.08914338522479	51.17294953431168	57.866199456483464	63.01779757648896
61	61.0331628327359	51.809001033062216	57.96171694402483	62.74409582221786
62	61.35960628309239	52.485949364844664	58.143146230571915	62.74970315138986
63	62.26349345260955	53.24390094726143	58.47084730028982	63.14177217554568
64	61.81984073499594	53.74981284157943	58.61602166412854	63.04028388611299
65	62.134830605811466	54.210074243486	58.82442411771354	63.21149059172307
66	37.893137296021514	34.219863702789624	54.30101119106024	62.13468894268621
67	58.34024175398755	37.4645760738667	54.702673090716836	62.14845779356245
68	59.24123264134409	39.85649734441893	55.11829804789554	62.53974400377018
69	61.8213315245997	42.74175568398814	55.88755558731862	62.8452808201878
70	62.231406276042634	45.12210915560996	56.56269335383652	63.10918002020133
71	61.87491960664712	47.0117490375917	57.038036891005696	63.01954936341868
72	61.19771756360046	48.33663192084139	57.325800780817154	62.992601464373664
73	61.571418934387054	49.63024740220246	57.645682143940384	62.983159887466876
74	60.98497112129211	50.35805794522093	57.80622392409807	62.96481903534481
75	61.877884598238204	51.4603189402857	58.115602800691335	63.036401288958416
76	62.09918091282376	52.25745856184017	58.40424832081285	63.26267935935603
77	60.9826531421114	52.434779742754024	58.41126127165696	63.09226335669783
78	61.232933805817844	52.89019326111686	58.49571589530617	62.992529379938134
79	61.77422929289849	53.370710039667436	58.68058774531204	63.17011751240167
80	61.02657381076717	53.58959304344164	58.67326817835174	62.96811725971166
81	61.19844747816786	53.9040640854551	58.728984794017315	62.961714097510104
82	62.40016904985166	54.41919713851415	59.00033797733249	63.44266465551542
83	57.11413319742232	49.89513143796688	58.14484281474621	63.438110769033884
84	62.72478906645174	51.32089572933419	58.56362126368193	63.69880051397432
85	59.70545368004627	51.45833018704701	58.292623485327034	63.24348101619555
86	63.96276411281433	52.643341472488935	58.7583293188014	64.02408750580733
87	64.05937723398193	52.64017771956867	58.76538726443758	64.08475705319832
88	64.08065395266189	52.638416453622405	58.764566644329776	64.0942542386059
89	64.09215712007753	52.637187742882006	58.76414722062098	64.10076944599909
90	64.1030196875768	52.63617972569389	58.76459726893698	64.10883385888015
91	64.10846865925966	52.63539908348892	58.76452422901212	64.1126338062484
92	64.11433883277255	52.634881342646565	58.76486523431656	64.11683541802336
93	64.1181384572839	52.63449001248952	58.76512584217379	64.11993717767305
94	64.11818143775403	52.634233090435615	58.764774694193015	64.11978282747766
