Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
35,234155.7167,1107048.93,1.13E+08,1.13E+08
36,224872.2383,1097838.271,1.14E+08,1.14E+08
37,156653.6617,1029718.735,1.16E+08,1.16E+08
38,151865.9608,1024167.14,1.16E+08,1.16E+08
39,141739.0819,1013885.137,1.17E+08,1.17E+08
40,144604.735,1016326.01,1.17E+08,1.17E+08
41,174891.1108,1046307.076,1.16E+08,1.16E+08
42,229985.5942,1101544.355,1.14E+08,1.14E+08
43,170601.92,1042653.479,1.16E+08,1.16E+08
44,150644.7358,1021825.827,1.17E+08,1.17E+08
45,163331.1522,1034484.959,1.17E+08,1.17E+08
46,141881.0831,1012348.628,1.17E+08,1.17E+08
47,200122.4725,1070460.527,1.16E+08,1.16E+08
48,219599.165,1090205.991,1.15E+08,1.15E+08
49,165339.4025,1036832.19,1.17E+08,1.17E+08
50,144829.9972,1015164.362,1.18E+08,1.18E+08
51,206399.1928,1076723.113,1.16E+08,1.16E+08
52,172559.0783,1042904.174,1.17E+08,1.17E+08
53,203085.6658,1073810.619,1.16E+08,1.16E+08
54,203861.7161,1074392.752,1.16E+08,1.16E+08
55,331221.775,1201952.04,1.07E+08,1.07E+08
56,165508.6611,1037120.431,1.18E+08,1.18E+08
57,175035.2025,1045420.206,1.17E+08,1.17E+08
58,171235.7369,1041625.81,1.18E+08,1.18E+08
59,180470.5403,1050694.178,1.18E+08,1.18E+08
60,131400.8247,1001645.808,1.19E+08,1.19E+08
61,207890.7494,1077602.718,1.17E+08,1.17E+08
62,191965.5847,1061901.894,1.18E+08,1.18E+08
63,1800036.456,2652240.893,5.14E+07,5.14E+07
64,429003.0681,1303251.406,1.08E+08,1.08E+08
65,304600.3669,1175167.629,1.14E+08,1.14E+08
66,608657.1731,1477980.575,9.66E+07,9.66E+07
67,199850.6342,1072724.826,1.17E+08,1.17E+08
68,214780.0378,1085912.912,1.16E+08,1.16E+08
69,135783.2428,1006879.939,1.19E+08,1.19E+08
70,135096.1997,1005613.071,1.19E+08,1.19E+08
71,172518.5797,1042209.965,1.18E+08,1.18E+08
72,189422.8875,1059703.713,1.18E+08,1.18E+08
73,250540.0133,1120722.654,1.16E+08,1.16E+08
74,135778.5114,1005874.917,1.19E+08,1.19E+08
75,206250.325,1075651.28,1.17E+08,1.17E+08
76,232687.3258,1102692.824,1.17E+08,1.17E+08
77,1851925.678,2696246.685,4.71E+07,4.71E+07
78,389896.9939,1264377.564,1.10E+08,1.10E+08
79,254639.2169,1125441.761,1.16E+08,1.16E+08
80,220294.6728,1091386.48,1.17E+08,1.17E+08
81,209183.6931,1079597.456,1.18E+08,1.18E+08
82,132933.3731,1003761.743,1.20E+08,1.20E+08
83,154323.4736,1024341.084,1.20E+08,1.20E+08
84,163799.1072,1034009.462,1.19E+08,1.19E+08
85,218151.2322,1087935.241,1.18E+08,1.18E+08
86,82763.2075,953415.7686,1.23E+08,1.23E+08
87,76341.98778,946846.6564,1.23E+08,1.23E+08
88,74705.78167,945164.4678,1.23E+08,1.23E+08
89,73919.37944,944347.7386,1.23E+08,1.23E+08
90,74948.47472,945369.0706,1.23E+08,1.23E+08
91,73439.02667,943847.7533,1.23E+08,1.23E+08
92,74845.27528,945249.9661,1.23E+08,1.23E+08
93,73227.83417,943619.9806,1.23E+08,1.23E+08
94,72955.89361,943347.5453,1.23E+08,1.23E+08
95,73037.43556,943422.6261,1.23E+08,1.23E+08
96,74094.48194,944491.03,1.23E+08,1.23E+08
97,72879.91028,943265.0744,1.23E+08,1.23E+08
98,72803.85833,943182.7189,1.23E+08,1.23E+08
99,72728.59528,943108.2375,1.23E+08,1.23E+08
100,72800.39083,943185.0519,1.23E+08,1.23E+08
