Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
0,1319601.77,2162702.987,7.33E+07,7.33E+07
1,201430.0242,1076728.739,1.11E+08,1.11E+08
2,191663.1247,1064455.755,1.12E+08,1.12E+08
3,183627.5333,1056651.737,1.12E+08,1.12E+08
4,157362.3361,1030349.235,1.13E+08,1.13E+08
5,164592.4069,1037389.533,1.13E+08,1.13E+08
6,174185.3353,1046985.476,1.13E+08,1.13E+08
7,156926.2986,1029572.203,1.14E+08,1.14E+08
8,200392.2372,1072390.966,1.13E+08,1.13E+08
9,163926.8022,1036252.651,1.14E+08,1.14E+08
10,426570.1614,1298692.991,1.02E+08,1.02E+08
11,237808.3031,1111358.45,1.12E+08,1.12E+08
12,1743281.788,2608652.858,5.16E+07,5.16E+07
13,1122519.254,1995190.294,7.71E+07,7.71E+07
14,434798.7978,1309896.477,1.05E+08,1.05E+08
15,216673.6931,1091101.745,1.13E+08,1.13E+08
16,182655.8397,1055892.747,1.13E+08,1.13E+08
17,185041.9294,1058401.372,1.13E+08,1.13E+08
18,179361.5894,1052230.115,1.13E+08,1.13E+08
19,186302.2611,1059119.689,1.13E+08,1.13E+08
20,186095.1033,1058002.243,1.14E+08,1.14E+08
21,207192.5139,1079532.1,1.13E+08,1.13E+08
22,182985.1842,1054958.534,1.14E+08,1.14E+08
23,199715.5722,1071690.878,1.13E+08,1.13E+08
24,142736.8989,1014834.334,1.15E+08,1.15E+08
25,148881.2358,1020390.578,1.16E+08,1.16E+08
26,174393.6703,1045633.781,1.15E+08,1.15E+08
27,141756.205,1012927.797,1.16E+08,1.16E+08
28,1474059.969,2338785.597,6.28E+07,6.28E+07
29,281157.9506,1155691.325,1.11E+08,1.11E+08
30,145249.8569,1016727.382,1.15E+08,1.15E+08
31,136149.2183,1007232.841,1.16E+08,1.16E+08
32,127733.2139,998398.795,1.16E+08,1.16E+08
33,186912.7997,1057406.239,1.15E+08,1.15E+08
34,169822.1103,1040658.533,1.16E+08,1.16E+08
35,221586.2694,1092114.728,1.14E+08,1.14E+08
36,140770.8897,1011909.624,1.16E+08,1.16E+08
37,159883.4414,1030107.142,1.16E+08,1.16E+08
38,245523.6053,1116073.079,1.13E+08,1.13E+08
39,299037.2064,1170357.135,1.12E+08,1.12E+08
40,335397.6244,1207258.576,1.11E+08,1.11E+08
41,268812.1822,1140889.013,1.12E+08,1.12E+08
42,167544.9928,1039641.534,1.16E+08,1.16E+08
43,177513.2819,1048470.101,1.16E+08,1.16E+08
44,164887.23,1035860.342,1.16E+08,1.16E+08
45,146963.6839,1017516.188,1.17E+08,1.17E+08
46,191526.6214,1061737.459,1.16E+08,1.16E+08
47,222557.9836,1093172.533,1.15E+08,1.15E+08
48,439354.7367,1310091.959,1.04E+08,1.04E+08
49,202353.4247,1074750.99,1.15E+08,1.15E+08
50,238263.9656,1109287.393,1.14E+08,1.14E+08
51,180435.76,1051233.802,1.17E+08,1.17E+08
52,333941.9408,1204739.72,1.11E+08,1.11E+08
53,219084.9022,1090256.612,1.15E+08,1.15E+08
54,190433.6394,1061440.04,1.16E+08,1.16E+08
55,367005.5119,1237804.483,1.07E+08,1.07E+08
56,200750.6647,1073191.49,1.16E+08,1.16E+08
57,546431.2064,1415537.961,9.75E+07,9.75E+07
58,203251.6817,1075814.649,1.16E+08,1.16E+08
59,162445.8089,1033667.829,1.17E+08,1.17E+08
60,171281.2208,1041842.872,1.17E+08,1.17E+08
61,178929.0881,1049495.104,1.18E+08,1.18E+08
62,214724.9275,1085107.333,1.16E+08,1.16E+08
63,1598372.36,2465068.869,6.40E+07,6.40E+07
64,382198.8561,1257339.163,1.10E+08,1.10E+08
65,323630.0497,1195507.33,1.13E+08,1.13E+08
66,279001.2894,1151276.556,1.13E+08,1.13E+08
67,241700.5319,1113469.965,1.16E+08,1.16E+08
68,180107.7733,1052269.057,1.17E+08,1.17E+08
69,203260.3578,1074013.198,1.16E+08,1.16E+08
70,167333.7575,1038574.369,1.18E+08,1.18E+08
71,163568.0142,1034401.389,1.18E+08,1.18E+08
72,183942.045,1054755.767,1.18E+08,1.18E+08
73,176183.0111,1046673.827,1.18E+08,1.18E+08
74,230892.0747,1101713.064,1.17E+08,1.17E+08
75,185018.1158,1055851.586,1.18E+08,1.18E+08
76,184196.6878,1054850.073,1.18E+08,1.18E+08
77,209488.6525,1079978.366,1.18E+08,1.18E+08
78,369618.145,1240634.816,1.13E+08,1.13E+08
79,179893.1542,1050913.815,1.18E+08,1.18E+08
80,138047.2772,1008385.183,1.19E+08,1.19E+08
81,1471271.159,2322930.204,6.50E+07,6.50E+07
82,323570.2381,1196975.731,1.13E+08,1.13E+08
83,336304.6942,1207027.467,1.15E+08,1.15E+08
84,247504.5753,1119129.59,1.16E+08,1.16E+08
85,263026.0239,1134507.307,1.17E+08,1.17E+08
86,93976.70361,966258.5197,1.22E+08,1.22E+08
87,86089.79222,958182.1397,1.22E+08,1.22E+08
88,84079.23111,956112.5928,1.22E+08,1.22E+08
89,82667.74417,954666.1858,1.22E+08,1.22E+08
90,82549.79389,954527.9519,1.22E+08,1.22E+08
91,82364.82,954345.5675,1.22E+08,1.22E+08
92,81479.6475,953440.6078,1.22E+08,1.22E+08
93,81352.82722,953314.7897,1.22E+08,1.22E+08
94,81747.205,953701.3822,1.22E+08,1.22E+08
95,81629.99083,953583.5733,1.22E+08,1.22E+08
96,81304.73556,953254.935,1.22E+08,1.22E+08
97,81246.02722,953195.6642,1.22E+08,1.22E+08
98,81307.82556,953247.7892,1.22E+08,1.22E+08
99,80840.42889,952777.8089,1.22E+08,1.22E+08
100,81588.11333,953523.9439,1.22E+08,1.22E+08
