Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
48,198072.1769,1077811.635,1.05E+08,1.05E+08
49,140494.0272,1020012.421,1.06E+08,1.06E+08
50,215213.3511,1093643.119,1.05E+08,1.05E+08
51,163322.5589,1042376.906,1.06E+08,1.06E+08
52,199489.5689,1077626.96,1.05E+08,1.05E+08
53,221590.9658,1100070.049,1.05E+08,1.05E+08
54,192398.7886,1070426.131,1.06E+08,1.06E+08
55,1810118.928,2673086.016,3.98E+07,3.98E+07
56,470185.9897,1353835.213,9.46E+07,9.46E+07
57,241107.5686,1120983.67,1.04E+08,1.04E+08
58,162790.2089,1041685.776,1.07E+08,1.07E+08
59,151131.1808,1029221.068,1.06E+08,1.06E+08
60,256289.7783,1133901.238,1.04E+08,1.04E+08
61,244428.08,1122377.372,1.04E+08,1.04E+08
62,241680.8589,1120106.346,1.05E+08,1.05E+08
63,271485.0114,1149455.382,1.04E+08,1.04E+08
64,203036.9458,1081407.364,1.06E+08,1.06E+08
65,153751.1842,1031313.346,1.08E+08,1.08E+08
66,169121.2564,1046021.133,1.08E+08,1.08E+08
67,164199.0078,1040503.343,1.08E+08,1.08E+08
68,130285.9119,1006293.282,1.09E+08,1.09E+08
69,194353.0008,1069764.202,1.07E+08,1.07E+08
70,187482.2167,1063196.607,1.06E+08,1.06E+08
71,1919004.488,2776748.569,3.79E+07,3.79E+07
72,478140.8928,1360103.111,9.67E+07,9.67E+07
73,545688.2719,1423833.843,9.72E+07,9.72E+07
74,235580.8231,1114778.586,1.06E+08,1.06E+08
75,166065.7689,1044249.602,1.08E+08,1.08E+08
76,159608.4531,1036698.605,1.08E+08,1.08E+08
77,219237.5758,1095796.662,1.06E+08,1.06E+08
78,207710.1375,1084250.401,1.07E+08,1.07E+08
79,133686.4081,1010550.999,1.09E+08,1.09E+08
80,138446.705,1013763.397,1.09E+08,1.09E+08
81,169054.7047,1044052.499,1.09E+08,1.09E+08
82,204040.2469,1078856.842,1.08E+08,1.08E+08
83,150439.5383,1025964.79,1.10E+08,1.10E+08
84,208258.5233,1082757.571,1.08E+08,1.08E+08
85,195407.9158,1070874.268,1.08E+08,1.08E+08
86,189997.2936,1064793.866,1.09E+08,1.09E+08
87,169939.6406,1044913.938,1.09E+08,1.09E+08
88,147415.1489,1021532.423,1.10E+08,1.10E+08
89,212860.5703,1086656.353,1.08E+08,1.08E+08
90,216038.8969,1090099.961,1.08E+08,1.08E+08
91,84696.8575,959785.1094,1.13E+08,1.13E+08
92,91652.79861,966517.5906,1.13E+08,1.13E+08
93,82521.05861,957439.2553,1.13E+08,1.13E+08
94,80143.64056,954989.7447,1.13E+08,1.13E+08
95,80267.57222,955094.0983,1.13E+08,1.13E+08
96,79915.82444,954713.8039,1.13E+08,1.13E+08
97,79626.58472,954415.4922,1.13E+08,1.13E+08
98,79640.78972,954413.53,1.13E+08,1.13E+08
99,79722.89417,954491.5475,1.13E+08,1.13E+08
100,79511.87472,954278.7497,1.13E+08,1.13E+08
