Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
0,73293.34194,946426.6619,1.17E+08,1.17E+08
1,177621.6317,1048901.152,1.13E+08,1.13E+08
2,1385616.134,2248860.91,7.22E+07,7.22E+07
3,253188.1153,1128237.193,1.10E+08,1.10E+08
4,372825.6522,1246100.419,1.08E+08,1.08E+08
5,224921.7547,1098184.13,1.11E+08,1.11E+08
6,176715.2681,1049917.409,1.13E+08,1.13E+08
7,311082.4628,1183826.329,1.09E+08,1.09E+08
8,227768.5297,1101466.643,1.12E+08,1.12E+08
9,214398.5458,1087452.269,1.12E+08,1.12E+08
10,190622.3628,1063499.574,1.13E+08,1.13E+08
11,208213.5403,1080976.106,1.13E+08,1.13E+08
12,202624.1736,1075251.608,1.13E+08,1.13E+08
13,154692.32,1027518.483,1.14E+08,1.14E+08
14,151570.7514,1023473.938,1.15E+08,1.15E+08
15,189228.6344,1061280.927,1.14E+08,1.14E+08
16,199708.1042,1071404.313,1.14E+08,1.14E+08
17,226774.7903,1099096.276,1.13E+08,1.13E+08
18,232331.4086,1104396.706,1.13E+08,1.13E+08
19,163184.5714,1035367.042,1.15E+08,1.15E+08
20,222656.3172,1094217.936,1.13E+08,1.13E+08
21,178336.2472,1050200.771,1.15E+08,1.15E+08
22,154265.3636,1025822.275,1.16E+08,1.16E+08
23,174602.8983,1045616.841,1.15E+08,1.15E+08
24,165525.0192,1036718.781,1.16E+08,1.16E+08
25,197389.4206,1068159.749,1.15E+08,1.15E+08
26,170571.3447,1041624.847,1.16E+08,1.16E+08
27,160620.1472,1031436.749,1.16E+08,1.16E+08
28,159273.0908,1029994.327,1.16E+08,1.16E+08
29,235231.3039,1105831.998,1.14E+08,1.14E+08
30,229194.5025,1100303.314,1.14E+08,1.14E+08
31,1564526.7,2415615.194,5.40E+07,5.40E+07
32,392637.7756,1266975.879,1.07E+08,1.07E+08
33,339594.32,1211700.333,1.10E+08,1.10E+08
34,227435.1114,1098978.189,1.15E+08,1.15E+08
35,180722.1592,1052278.011,1.15E+08,1.15E+08
36,199971.8225,1071120.986,1.15E+08,1.15E+08
37,218865.6436,1089873.002,1.15E+08,1.15E+08
38,199666.3319,1071372.838,1.15E+08,1.15E+08
39,197531.2661,1068599.391,1.16E+08,1.16E+08
40,222129.6647,1093372.781,1.14E+08,1.14E+08
41,241227.9389,1112770.023,1.15E+08,1.15E+08
42,273234.0181,1145055.986,1.13E+08,1.13E+08
43,252762.6197,1124864.011,1.14E+08,1.14E+08
44,212397.7142,1084221.443,1.15E+08,1.15E+08
45,175475.1864,1046834.613,1.17E+08,1.17E+08
46,195333.9639,1066461.318,1.16E+08,1.16E+08
47,187704.3733,1058816.401,1.16E+08,1.16E+08
48,196281.2511,1067438.902,1.16E+08,1.16E+08
49,243875.2717,1114787.522,1.15E+08,1.15E+08
50,219670.2886,1091167.552,1.15E+08,1.15E+08
51,179367.355,1050576.055,1.17E+08,1.17E+08
52,142613.1547,1013215.103,1.18E+08,1.18E+08
53,129910.0153,999935.0025,1.19E+08,1.19E+08
54,1374870,2231949.858,6.60E+07,6.60E+07
55,413591.2914,1287752.016,1.09E+08,1.09E+08
56,218115.6592,1089410.67,1.16E+08,1.16E+08
57,218852.5206,1090186.277,1.17E+08,1.17E+08
58,135852.0786,1006908.973,1.19E+08,1.19E+08
59,127625.9347,998169.295,1.19E+08,1.19E+08
60,138548.8481,1008690.134,1.19E+08,1.19E+08
61,171587.9089,1041633.621,1.18E+08,1.18E+08
62,227893.9158,1097620.402,1.17E+08,1.17E+08
63,207474.4297,1077594.828,1.17E+08,1.17E+08
64,190665.3367,1061105.169,1.18E+08,1.18E+08
65,1470712.917,2324616.796,6.34E+07,6.34E+07
