Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
0,73320.49917,946452.71,1.17E+08,1.17E+08
1,174853.4586,1046154.404,1.13E+08,1.13E+08
2,1550478.874,2410142.179,6.78E+07,6.78E+07
3,338606.1181,1214976.916,1.07E+08,1.07E+08
4,284244.7036,1157185.037,1.10E+08,1.10E+08
5,224840.2497,1098154.979,1.12E+08,1.12E+08
6,196610.0561,1069869.709,1.12E+08,1.12E+08
7,195941.8717,1069417.969,1.12E+08,1.12E+08
8,174121.1564,1047169.151,1.13E+08,1.13E+08
9,266637.0853,1139275.819,1.10E+08,1.10E+08
10,384802.6589,1258449.906,1.04E+08,1.04E+08
11,196538.4186,1070358.263,1.13E+08,1.13E+08
12,183628.385,1056233.579,1.14E+08,1.14E+08
13,201755.04,1074465.823,1.13E+08,1.13E+08
14,208981.6317,1081742.341,1.13E+08,1.13E+08
15,210683.7422,1083399.283,1.13E+08,1.13E+08
16,180804.4281,1053327.294,1.14E+08,1.14E+08
17,180214.2494,1052540.763,1.14E+08,1.14E+08
18,192581.2956,1064741.948,1.14E+08,1.14E+08
19,165434.9292,1037858.231,1.15E+08,1.15E+08
20,213495.2833,1085587.058,1.13E+08,1.13E+08
21,1867884.126,2727881.977,4.69E+07,4.69E+07
22,386551.4228,1264483.097,1.06E+08,1.06E+08
23,1895883.32,2754106.951,4.64E+07,4.64E+07
24,455200.1539,1333280.568,1.04E+08,1.04E+08
25,283736.0061,1158061.768,1.12E+08,1.12E+08
26,223231.9697,1096832.046,1.12E+08,1.12E+08
27,1518842.679,2383622.009,6.05E+07,6.05E+07
28,688898.6703,1567387.178,9.68E+07,9.68E+07
29,1641735.512,2503358.185,5.35E+07,5.35E+07
30,836698.2128,1716018.578,8.95E+07,8.95E+07
31,411860.705,1288400.92,1.06E+08,1.06E+08
32,386558.8308,1263079.41,1.08E+08,1.08E+08
33,249584.5525,1125717.104,1.13E+08,1.13E+08
34,132465.6814,1008226.67,1.16E+08,1.16E+08
35,188037.9128,1062675.547,1.14E+08,1.14E+08
36,204655.0783,1079443.751,1.14E+08,1.14E+08
37,155961.6158,1030227.329,1.16E+08,1.16E+08
38,245858.6217,1119549.064,1.13E+08,1.13E+08
39,208283.4967,1082247.914,1.15E+08,1.15E+08
40,313860.6653,1187833.943,1.11E+08,1.11E+08
41,213857.4933,1088380.709,1.14E+08,1.14E+08
42,186603.9625,1060247.491,1.15E+08,1.15E+08
43,220175.6181,1093665.704,1.14E+08,1.14E+08
44,179046.1622,1052624.744,1.16E+08,1.16E+08
45,173185.5475,1046515.764,1.16E+08,1.16E+08
46,134968.0475,1007559.524,1.17E+08,1.17E+08
47,209790.6564,1081973.174,1.15E+08,1.15E+08
48,206753.3061,1079285.231,1.14E+08,1.14E+08
49,214177.0972,1087050.048,1.15E+08,1.15E+08
50,221845.6008,1094409.727,1.15E+08,1.15E+08
51,165775.9786,1038535.583,1.17E+08,1.17E+08
52,136754.9925,1008812.618,1.18E+08,1.18E+08
53,151144.0647,1022700.667,1.17E+08,1.17E+08
54,217119.4106,1088464.066,1.15E+08,1.15E+08
55,133470.0978,1005238.843,1.18E+08,1.18E+08
56,139997.6439,1010697.646,1.18E+08,1.18E+08
57,206676.7506,1077525.559,1.16E+08,1.16E+08
58,152991.9286,1024276.927,1.18E+08,1.18E+08
59,150038.9553,1020803.264,1.18E+08,1.18E+08
60,167558.0281,1037934.313,1.18E+08,1.18E+08
61,136939.1206,1007582.246,1.19E+08,1.19E+08
62,153806.5125,1023740.822,1.19E+08,1.19E+08
63,186147.5153,1056138.492,1.18E+08,1.18E+08
64,1637559.083,2495308.873,5.89E+07,5.89E+07
65,513299.8169,1388934.575,1.06E+08,1.06E+08
66,189081.22,1061040.176,1.17E+08,1.17E+08
67,184444.71,1055547.455,1.18E+08,1.18E+08
68,141317.0394,1012247.313,1.19E+08,1.19E+08
69,165125.1536,1035628.439,1.18E+08,1.18E+08
70,216374.5533,1086466.382,1.16E+08,1.16E+08
71,187389.6714,1057856.402,1.18E+08,1.18E+08
72,150297.3456,1020832.774,1.19E+08,1.19E+08
73,192006.9086,1061678.067,1.18E+08,1.18E+08
74,145286.7844,1015508.529,1.19E+08,1.19E+08
75,184059.6117,1053806.588,1.18E+08,1.18E+08
76,144670.2167,1014390.52,1.20E+08,1.20E+08
77,1684824.288,2537430.928,5.85E+07,5.85E+07
78,439633.3775,1314571.014,1.09E+08,1.09E+08
79,341555.4506,1212438.71,1.14E+08,1.14E+08
80,197416.2825,1068769.035,1.18E+08,1.18E+08
81,231547.0194,1102460.2,1.17E+08,1.17E+08
