Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
0,1315511.044,2158661.606,7.34E+07,7.34E+07
1,197327.7156,1072630.902,1.11E+08,1.11E+08
2,204788.4047,1077650.384,1.12E+08,1.12E+08
3,218684.0978,1091817.452,1.12E+08,1.12E+08
4,159146.3044,1032421.399,1.13E+08,1.13E+08
5,187694.2736,1060532.818,1.13E+08,1.13E+08
6,146893.6856,1020067.158,1.14E+08,1.14E+08
7,209623.3642,1082343.136,1.12E+08,1.12E+08
8,153945.9333,1026641.279,1.14E+08,1.14E+08
9,151719.4417,1023927.369,1.14E+08,1.14E+08
10,151361.035,1023555.72,1.15E+08,1.15E+08
11,154326.1422,1026245.963,1.14E+08,1.14E+08
12,192268.2458,1063651.36,1.13E+08,1.13E+08
13,139203.4958,1010763.231,1.15E+08,1.15E+08
14,137556.3203,1008605.332,1.15E+08,1.15E+08
15,123807.1678,994586.6689,1.15E+08,1.15E+08
16,143644.3647,1014222.958,1.15E+08,1.15E+08
17,148506.6683,1018804.894,1.15E+08,1.15E+08
18,210694.4375,1080995.972,1.14E+08,1.14E+08
19,359735.4236,1230720.591,1.02E+08,1.02E+08
20,215600.0061,1087726.491,1.12E+08,1.12E+08
21,253102.1381,1124331.424,1.11E+08,1.11E+08
22,1701078.163,2563270.925,5.47E+07,5.47E+07
23,375688.4967,1251342.156,1.07E+08,1.07E+08
24,243343.4214,1115363.083,1.13E+08,1.13E+08
25,234394.7194,1106591.048,1.12E+08,1.12E+08
26,277723.8467,1149570.231,1.12E+08,1.12E+08
27,1626027.765,2485462.013,5.75E+07,5.75E+07
28,256963.9367,1132779.704,1.11E+08,1.11E+08
29,200060.0856,1072824.361,1.14E+08,1.14E+08
30,125915.6158,998068.0117,1.16E+08,1.16E+08
31,173654.6314,1045075.103,1.15E+08,1.15E+08
32,192261.9631,1064030.315,1.15E+08,1.15E+08
33,122519.2719,994160.9567,1.17E+08,1.17E+08
34,249220.6397,1119968.774,1.13E+08,1.13E+08
35,173859.0742,1045266.291,1.15E+08,1.15E+08
36,403562.1611,1274949.248,1.05E+08,1.05E+08
37,156647.4503,1028880.534,1.16E+08,1.16E+08
38,191205.4264,1061929.514,1.14E+08,1.14E+08
39,217025.9611,1087650.419,1.13E+08,1.13E+08
40,180956.6303,1051870.979,1.16E+08,1.16E+08
41,316704.8219,1187753.201,1.11E+08,1.11E+08
42,252407.1847,1123991.746,1.14E+08,1.14E+08
43,175480.9356,1046948.944,1.16E+08,1.16E+08
44,129427.4903,1000512.441,1.17E+08,1.17E+08
45,146280.4189,1016512.535,1.17E+08,1.17E+08
46,188202.645,1058714.798,1.16E+08,1.16E+08
47,179240.6686,1049676.482,1.16E+08,1.16E+08
48,1581916.824,2446470.592,6.00E+07,6.00E+07
49,400864.8078,1274802.168,1.08E+08,1.08E+08
50,220485.5064,1092452.589,1.15E+08,1.15E+08
51,200323.1594,1071487.499,1.16E+08,1.16E+08
52,257841.6492,1129163.243,1.14E+08,1.14E+08
53,192197.3028,1064181.068,1.16E+08,1.16E+08
54,184376.6739,1055404.385,1.17E+08,1.17E+08
55,198422.5764,1069312.365,1.16E+08,1.16E+08
56,160519.4544,1031621.508,1.17E+08,1.17E+08
57,1480612.631,2342571.888,6.40E+07,6.40E+07
58,370264.1964,1244074.192,1.09E+08,1.09E+08
59,230451.1014,1102713.199,1.15E+08,1.15E+08
60,248996.1161,1120463.584,1.15E+08,1.15E+08
61,262366.0381,1134430.174,1.14E+08,1.14E+08
62,189564.2328,1061584.103,1.17E+08,1.17E+08
63,133058.3706,1004482.784,1.18E+08,1.18E+08
64,156765.3864,1027763.579,1.18E+08,1.18E+08
65,133143.2947,1003869.561,1.19E+08,1.19E+08
66,217445.9272,1087689.386,1.16E+08,1.16E+08
67,207431.8639,1078904.984,1.17E+08,1.17E+08
68,403198.3089,1274584.436,1.05E+08,1.05E+08
69,198203.4692,1070463.056,1.17E+08,1.17E+08
70,207256.2789,1078397.504,1.16E+08,1.16E+08
71,190919.0536,1062431.724,1.17E+08,1.17E+08
72,1625389.667,2489492.66,6.18E+07,6.18E+07
73,420404.4478,1295337.066,1.07E+08,1.07E+08
74,340925.5008,1213078.427,1.13E+08,1.13E+08
75,246109.6483,1118533.841,1.16E+08,1.16E+08
76,224276.38,1096232.051,1.17E+08,1.17E+08
77,176947.1672,1049216.538,1.18E+08,1.18E+08
78,230664.9444,1102021.621,1.16E+08,1.16E+08
79,490911.5953,1363027.484,1.03E+08,1.03E+08
80,217115.3786,1090646.66,1.17E+08,1.17E+08
81,201491.0503,1073276.343,1.18E+08,1.18E+08
82,163480.7847,1035139.601,1.19E+08,1.19E+08
83,136962.8794,1008111.493,1.20E+08,1.20E+08
84,162543.3986,1033284.541,1.19E+08,1.19E+08
85,168770.8803,1039613.198,1.19E+08,1.19E+08
86,103474.7639,974742.9742,1.22E+08,1.22E+08
87,75529.75361,946943.8169,1.23E+08,1.23E+08
88,72072.76389,943388.5183,1.23E+08,1.23E+08
89,71227.81111,942504.5931,1.23E+08,1.23E+08
90,70721.0375,941986.3497,1.23E+08,1.23E+08
91,71022.20389,942275.9792,1.23E+08,1.23E+08
92,70856.62361,942094.25,1.23E+08,1.23E+08
93,70518.81917,941754.1103,1.23E+08,1.23E+08
94,70424.92167,941650.3386,1.23E+08,1.23E+08
95,70176.49028,941398.3789,1.23E+08,1.23E+08
96,70256.70444,941482.6292,1.23E+08,1.23E+08
97,70231.06583,941453.2078,1.23E+08,1.23E+08
98,69844.14694,941065.3767,1.23E+08,1.23E+08
99,69883.98972,941096.3142,1.23E+08,1.23E+08
100,69989.9575,941201.4328,1.23E+08,1.23E+08
