Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
74,200670.5206,1077238.201,1.07E+08,1.07E+08
75,1726564.785,2588812.103,4.56E+07,4.56E+07
76,464695.3289,1346103.538,9.73E+07,9.73E+07
77,235228.6814,1113268.461,1.06E+08,1.06E+08
78,245260.9203,1122733.041,1.06E+08,1.06E+08
79,339793.7919,1217043.65,1.03E+08,1.03E+08
80,204152.4044,1082200.341,1.07E+08,1.07E+08
81,154674.8258,1031906.778,1.09E+08,1.09E+08
82,166334.3789,1042775.354,1.09E+08,1.09E+08
83,139113.1167,1015363.663,1.10E+08,1.10E+08
84,255198.6528,1130263.394,1.06E+08,1.06E+08
85,217646.6311,1093563.381,1.08E+08,1.08E+08
86,170965.9978,1046836.881,1.09E+08,1.09E+08
87,143965.8428,1019201.99,1.10E+08,1.10E+08
88,231765.5106,1106188.066,1.08E+08,1.08E+08
89,217825.0906,1092987.302,1.08E+08,1.08E+08
90,179813.4925,1054902.303,1.10E+08,1.10E+08
91,90674.15167,966468.8692,1.13E+08,1.13E+08
92,82822.53778,958431.1475,1.13E+08,1.13E+08
93,80972.98528,956524.8133,1.13E+08,1.13E+08
94,81453.88889,956965.5003,1.13E+08,1.13E+08
95,80719.86806,956210.7708,1.13E+08,1.13E+08
96,80544.63583,956023.1983,1.13E+08,1.13E+08
97,80245.97944,955704.6153,1.13E+08,1.13E+08
98,79878.75417,955339.8436,1.13E+08,1.13E+08
99,79869.96611,955319.5108,1.13E+08,1.13E+08
100,79775.83194,955221.3469,1.13E+08,1.13E+08
