Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
57,191902.3808,1064789.36,1.16E+08,1.16E+08
58,142737.9622,1014077.238,1.18E+08,1.18E+08
59,206418.3453,1077529.74,1.16E+08,1.16E+08
60,184112.7408,1055362.113,1.16E+08,1.16E+08
61,1706462.058,2562463.932,5.30E+07,5.30E+07
62,512863.4825,1388571.697,1.05E+08,1.05E+08
63,391835.8581,1264768.974,1.11E+08,1.11E+08
64,181905.7969,1055018.958,1.16E+08,1.16E+08
65,202402.9714,1074489.242,1.15E+08,1.15E+08
66,166125.4769,1038169.603,1.17E+08,1.17E+08
67,172637.9539,1044506.894,1.17E+08,1.17E+08
68,182173.9833,1053608.104,1.17E+08,1.17E+08
69,133359.2658,1005077.882,1.18E+08,1.18E+08
70,171842.7694,1042627.101,1.18E+08,1.18E+08
71,1524981.504,2381581.608,6.18E+07,6.18E+07
72,406504.3275,1282320.842,1.09E+08,1.09E+08
73,321386.1875,1193912.547,1.14E+08,1.14E+08
74,1540767.274,2398357.016,6.01E+07,6.01E+07
75,437944.7878,1315286.482,1.07E+08,1.07E+08
76,214016.6078,1087750.475,1.16E+08,1.16E+08
77,153746.7364,1026484.243,1.18E+08,1.18E+08
78,203190.5856,1075621.632,1.17E+08,1.17E+08
79,175184.4028,1047851.637,1.18E+08,1.18E+08
80,161606.6578,1033949.83,1.18E+08,1.18E+08
81,133338.395,1005073.59,1.19E+08,1.19E+08
82,238298.9772,1109655.748,1.15E+08,1.15E+08
83,1582228.037,2441660.667,6.04E+07,6.04E+07
84,449254.9739,1325765.411,1.07E+08,1.07E+08
85,628354.5167,1501897.985,9.89E+07,9.89E+07
86,90894.98333,964870.9689,1.21E+08,1.21E+08
87,84015.1925,957870.4806,1.21E+08,1.21E+08
88,82350.55194,956179.4269,1.21E+08,1.21E+08
89,82414.77833,956216.2328,1.21E+08,1.21E+08
90,82262.59139,956056.3964,1.21E+08,1.21E+08
91,81597.97361,955388.8578,1.21E+08,1.21E+08
92,81605.39833,955391.185,1.21E+08,1.21E+08
93,81614.80917,955396.3375,1.21E+08,1.21E+08
94,81459.7375,955247.5978,1.21E+08,1.21E+08
95,81533.09083,955310.18,1.21E+08,1.21E+08
96,81233.90806,955001.6239,1.21E+08,1.21E+08
97,81468.91861,955234.1317,1.21E+08,1.21E+08
98,81495.78389,955262.5844,1.21E+08,1.21E+08
99,81273.61972,955040.9067,1.21E+08,1.21E+08
100,81138.94639,954896.1572,1.21E+08,1.21E+08
