Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
0,802932.9128,1661826.045,9.15E+07,9.15E+07
1,130407.7269,1003817.664,1.13E+08,1.13E+08
2,116032.2694,988224.5475,1.14E+08,1.14E+08
3,195398.9686,1067453.508,1.13E+08,1.13E+08
4,153358.9208,1025664.049,1.13E+08,1.13E+08
5,1065807.928,1931256.776,8.44E+07,8.44E+07
6,586271.1039,1461493.184,1.01E+08,1.01E+08
7,231402.3847,1105172.531,1.11E+08,1.11E+08
8,200556.6306,1073388.222,1.12E+08,1.12E+08
9,183146.3483,1056001.542,1.13E+08,1.13E+08
10,177488.6411,1049928.819,1.14E+08,1.14E+08
11,181131.3106,1053615.808,1.13E+08,1.13E+08
12,191088.2225,1063501.798,1.13E+08,1.13E+08
13,233445.29,1105945.424,1.12E+08,1.12E+08
14,229798.2275,1102072.65,1.13E+08,1.13E+08
15,176443.885,1049342.661,1.14E+08,1.14E+08
16,189635.9294,1061581.838,1.14E+08,1.14E+08
17,157025.0231,1029071.689,1.15E+08,1.15E+08
18,167265.8797,1038864.374,1.15E+08,1.15E+08
19,144235.1039,1015661.746,1.15E+08,1.15E+08
20,193027.1964,1064187.964,1.14E+08,1.14E+08
21,1379483.384,2238577.974,6.51E+07,6.51E+07
22,395118.135,1269481.314,1.07E+08,1.07E+08
23,201423.4258,1074044.298,1.13E+08,1.13E+08
24,209520.3811,1081348.384,1.14E+08,1.14E+08
25,203630.2831,1075756.192,1.14E+08,1.14E+08
26,213854.9694,1085871.006,1.14E+08,1.14E+08
27,290981.7097,1163593.097,1.11E+08,1.11E+08
28,211100.8572,1083087.752,1.14E+08,1.14E+08
29,277274.9008,1149326.618,1.12E+08,1.12E+08
30,237317.7994,1110093.13,1.13E+08,1.13E+08
31,211334.6758,1083658.266,1.14E+08,1.14E+08
32,171069.9658,1043618.969,1.15E+08,1.15E+08
33,132573.2633,1004090.218,1.16E+08,1.16E+08
34,131055.3181,1002189.02,1.17E+08,1.17E+08
35,172281.6669,1042897.677,1.16E+08,1.16E+08
36,1339144.889,2193929.852,6.49E+07,6.49E+07
37,599345.5156,1473136.68,1.03E+08,1.03E+08
38,288698.5531,1161803.986,1.12E+08,1.12E+08
39,181826.7503,1053851.639,1.15E+08,1.15E+08
40,1311650.35,2167389.561,6.64E+07,6.64E+07
41,435219.2558,1310283.757,1.08E+08,1.08E+08
42,227108.5042,1099816.175,1.14E+08,1.14E+08
43,262051.6675,1134285.896,1.13E+08,1.13E+08
44,405405.2522,1278009.981,1.04E+08,1.04E+08
45,289041.8339,1162877.209,1.12E+08,1.12E+08
46,216518.6847,1089261.558,1.15E+08,1.15E+08
47,283736.7861,1155950.49,1.13E+08,1.13E+08
48,159781.025,1032403.319,1.17E+08,1.17E+08
49,152073.5275,1023625.033,1.17E+08,1.17E+08
50,199398.5878,1070843.276,1.16E+08,1.16E+08
51,154187.7236,1025976.354,1.17E+08,1.17E+08
52,167259.9275,1038050.897,1.17E+08,1.17E+08
53,1651303.346,2506805.018,5.61E+07,5.61E+07
54,441315.6708,1315670.202,1.08E+08,1.08E+08
55,245463.9592,1118340.608,1.14E+08,1.14E+08
56,187515.6892,1059523.223,1.16E+08,1.16E+08
57,161312.0889,1033239.034,1.17E+08,1.17E+08
58,195054.9731,1066353.567,1.16E+08,1.16E+08
59,157016.8756,1028778.346,1.17E+08,1.17E+08
60,138477.7525,1009658.18,1.18E+08,1.18E+08
61,168622.3439,1039138.794,1.18E+08,1.18E+08
62,207534.7714,1078467.189,1.17E+08,1.17E+08
63,179790.7925,1050831.604,1.17E+08,1.17E+08
64,139855.8742,1010742.035,1.19E+08,1.19E+08
65,114537.2631,984795.0044,1.20E+08,1.20E+08
66,125266.4117,994907.2753,1.20E+08,1.20E+08
67,205545.3992,1075097.715,1.17E+08,1.17E+08
68,148750.3464,1018812.436,1.19E+08,1.19E+08
69,247211.7544,1116696.201,1.16E+08,1.16E+08
70,175705.4858,1045620.828,1.18E+08,1.18E+08
71,1411696.805,2264018.902,6.41E+07,6.41E+07
72,513566.9956,1386668.689,1.07E+08,1.07E+08
73,244400.5203,1115770.529,1.16E+08,1.16E+08
74,277342.9122,1148427.779,1.15E+08,1.15E+08
75,246568.7303,1117818.776,1.17E+08,1.17E+08
76,157979.07,1028998.095,1.19E+08,1.19E+08
77,243826.6239,1114412.473,1.17E+08,1.17E+08
78,195046.0622,1066170.846,1.18E+08,1.18E+08
79,229815.6292,1100514.999,1.16E+08,1.16E+08
80,236825.1914,1108025.191,1.17E+08,1.17E+08
81,202876.8478,1073832.718,1.17E+08,1.17E+08
82,165606.4211,1036512.591,1.19E+08,1.19E+08
83,147785.71,1018205.39,1.19E+08,1.19E+08
84,171184.2381,1041574.749,1.20E+08,1.20E+08
85,127263.1931,997205.2208,1.21E+08,1.21E+08
86,185147.3358,1054681.052,1.19E+08,1.19E+08
87,184601.6622,1054291.179,1.20E+08,1.20E+08
88,168563.6989,1038322.647,1.19E+08,1.19E+08
89,189284.1742,1059587.09,1.19E+08,1.19E+08
90,285210.5325,1155513.553,1.16E+08,1.16E+08
91,87461.56889,957769.7836,1.23E+08,1.23E+08
92,77586.82917,947788.9514,1.23E+08,1.23E+08
93,76524.96667,946668.1797,1.23E+08,1.23E+08
94,75481.54556,945600.7486,1.23E+08,1.23E+08
95,75163.36,945263.3006,1.24E+08,1.24E+08
96,74781.36083,944868.5872,1.24E+08,1.24E+08
97,74461.39389,944543.9681,1.24E+08,1.24E+08
98,74761.01694,944848.0153,1.24E+08,1.24E+08
99,74518.78528,944594.7425,1.24E+08,1.24E+08
100,74333.32361,944410.2089,1.24E+08,1.24E+08
