ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	43.14967016912873	39.1239917612549	58.21283035013507	65.50614048489372
1	64.60223785019205	38.85249510125628	58.29696719427202	65.9655713746696
2	65.0582917990401	42.83565056847695	59.176615184628254	66.18179547826523
3	65.73542920468114	46.22083399293411	60.00757164877037	66.4888625248651
4	43.86060079526191	32.92044246898068	56.43183545714459	65.33653191892726
5	63.50981993665037	37.41912218109652	57.392409303568364	65.75613691983901
6	65.27015560376792	41.29165842951211	58.40237442765252	66.17525433357977
7	64.30734686971087	44.27241236656459	59.01648509040937	66.03424655298771
8	65.10036167452284	46.983520808529306	59.69384444106974	66.17924076341966
9	64.82366923838228	49.020938079974144	60.185604884198945	66.2558357667089
10	65.35760973871518	50.794575597518175	60.68711077086159	66.4926608390916
11	64.38567699042258	52.0024812677245	60.905187250071485	66.26919997081836
12	64.92086614894173	53.26664436914053	61.2277821190889	66.40394486068267
13	65.3038904391549	54.44510332666771	61.54824413089638	66.47073637836739
14	64.90986574950928	55.26766071515913	61.73698026675479	66.454469723161
15	63.515824448657376	55.04083733185852	61.627594857267056	66.26795478093833
16	64.24438894224154	55.25161215945684	61.7054706117226	66.41217809701367
17	64.45239235264118	55.675149846642526	61.786645790995	66.33162234939037
18	65.73367791715044	56.43093823238647	62.113090086290505	66.82625670428818
19	66.1122930206477	57.06085283695107	62.39415069489928	67.12400499820716
20	65.4397218147092	57.546541086949524	62.474123361397304	66.81942675907347
21	65.34180135668073	57.9039273539548	62.573075268149516	66.76987443840598
22	64.17086533939656	57.7538476851481	62.44532161178142	66.4739602589168
23	64.90614792523965	58.00019466860797	62.519241667650086	66.53094312375993
24	65.77551521161796	58.425554664151285	62.73922905323012	66.97218000582284
25	65.52104969902531	58.69127589634095	62.81281634016856	66.85077428230133
26	65.78635917064355	58.966206604025004	62.949745500282745	66.9721332307038
27	65.29818702198543	58.98669643681185	62.958973490753024	66.94225226413485
28	66.3827987770311	59.36124074979948	63.18510462698417	67.27043071561663
29	66.68141890750026	59.68826410820833	63.39576183726667	67.51072626681662
30	66.54573328264605	59.92695000394441	63.53117105620957	67.49973139865574
31	63.614530489641105	58.547570790895115	63.09659756550356	67.0112289468338
32	65.4794427291107	58.81278731572674	63.166416123332084	67.07204163009122
33	64.49775734801341	58.54409455060921	63.01735157345615	66.93555457209055
34	65.85712022556984	58.91171400143306	63.1686778966093	67.16707602163174
35	65.21198662430132	58.754914108402474	63.13637722007905	67.14576481338864
36	66.28927293446944	59.11627881887821	63.32599781480308	67.42158743967268
37	66.12485821601051	59.293146601565944	63.42245970121905	67.45809985459624
38	66.02109139238779	59.44519129115421	63.487152632786845	67.43111479610883
39	66.66934112166862	59.862121957887545	63.67864901610593	67.61531343685185
40	66.17562159014449	59.938598629143726	63.722248844785355	67.60374123012632
41	66.29032551320688	60.07536936750558	63.79100996319484	67.58503303417609
42	66.14120670591434	60.20637364110455	63.82926524768715	67.54597421322683
43	64.92364426783084	59.448272479906095	63.63891303095917	67.45082441692135
44	66.22411550865586	59.74824060367139	63.75671284014059	67.63526855619492
45	66.64443834203944	60.04798254348544	63.8948901606718	67.74976756673767
46	67.10758111682965	60.439756017110014	64.08996113960234	67.93950574171359
47	66.70692854601228	60.438176093078056	64.16230179760338	67.99916040519565
48	65.81353611632109	60.206888315862415	64.0560754378679	67.74756627110479
49	66.02505819503197	60.15952687013115	64.04663752402537	67.7041721569236
50	65.65921085805391	59.98900004405992	63.977004567383034	67.64749595707238
51	66.17519401449741	60.10482879054089	64.02312258382182	67.70333495938694
52	66.11818585803901	60.27556484066031	64.04173921981635	67.6643635004189
53	66.8837487120012	60.63623958118072	64.207759163511	67.87932149949854
54	66.54647929336474	60.747209323366405	64.25542089752538	67.88168783765278
55	67.08852333191555	61.0695860805384	64.40761562984501	68.04208237592151
56	66.67172593472482	61.06494138648673	64.43495503605453	68.05979718600176
57	66.47318489006211	60.99743186330601	64.42528283747188	67.97632759347938
58	66.90727392390983	61.20122495927638	64.51603202434441	68.06706882119285
59	67.37602587408624	61.465726204684	64.67313083911054	68.2794518481821
60	67.56524591231623	61.68140449002798	64.8199366742086	68.43501621490417
61	66.63366087029985	61.53615264495447	64.75746212810752	68.22438066651233
62	67.28492224599736	61.697580137802504	64.86392830490877	68.36256187878018
63	68.03146473407854	61.99478772166578	65.08113363710623	68.72212473862434
64	67.03067966315487	61.88345110374528	65.03350552011004	68.50094042124753
65	66.63333874867443	61.63408001791886	64.95471988199303	68.32063073202966
66	66.77673495508625	61.355031532293864	64.94338869583797	68.48168665861212
67	67.71972913798834	61.69727138600862	65.09627459868467	68.63480599143232
68	66.24281016846379	61.134031631784616	64.92548285416214	68.39784810246407
69	67.01704455254807	61.32372136747204	64.97658280445246	68.44399953208266
