ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	67.0633470446905	59.711288641632585	62.99556572524654	67.0638620919322
1	65.83113149765754	59.50406047317085	62.90651445274829	66.80561472615662
2	66.00072405322057	59.827432915097575	63.053157351300584	66.78059222473385
3	66.17817094742888	60.07537051207215	63.22152093331252	66.935414162582
4	66.01708083021865	60.17206607606013	63.32519092821283	66.96383470643823
5	65.98356590655655	60.35464520849502	63.41584761847246	66.89599524128064
6	65.4318085379212	60.25172840410347	63.40485296571097	66.79899142807716
7	65.63476060948868	60.39099380264766	63.45619988084799	66.75678240469203
8	66.0169144770167	60.60978740092741	63.583336678480045	66.92122224120924
9	65.68870088982247	60.347566807689184	63.60777265230969	67.0492887245341
10	28.566711811746103	25.970330366265436	56.45067878047287	66.11735400288622
11	59.901667436755275	31.407769595557724	56.881071744731024	65.9348702588043
12	64.23840432126771	36.425084282277574	57.923165780990246	66.28921042175149
13	64.86955355423751	40.463874414814086	58.827472427115836	66.67360604374423
14	65.68077696209467	44.06641006995195	59.65558890351847	66.74920795394853
15	64.97228568289707	46.8040712127134	60.19596075367479	66.62474950014287
16	64.88244222829435	49.08088064547076	60.644894233144264	66.53377284321547
17	65.3255171177057	50.959953810969076	61.107555648748274	66.6923407514856
18	65.393093806676	52.38521495196407	61.4859991134023	66.83497179233302
19	65.91358879402411	53.88928206178582	61.88797159706019	66.94720612155926
20	64.65764365279595	54.612349161151265	61.97270468902954	66.73821160231228
21	64.86262819332795	55.28364587602362	62.107748002102696	66.756669777256
22	64.56067811395482	55.79881061019757	62.15498790577749	66.60649227151788
23	65.15553186515173	56.53844026164768	62.33074584252797	66.6610166851458
24	65.44916501634309	57.24890225792925	62.52167729359392	66.7509370761453
25	65.51706355768516	57.649524056794085	62.68136491809245	66.91039223358108
26	65.45664378318854	58.118818687444076	62.79035412902952	66.86711840986615
27	65.59298102088718	58.47657174186825	62.910065867208424	66.91820543725973
28	65.68777994150099	58.52942027463596	63.026713169295526	67.20609400199864
29	65.33505133134655	58.59149495827995	63.02340503771659	67.05083775963647
30	64.45597099973916	58.24489135405924	62.87751906542371	66.8252697847086
31	65.81390783884753	58.61061625962616	63.04728578726941	67.1322366242747
32	65.6169949086359	58.87190787859452	63.104687662917556	67.09978370251783
33	66.06179951380733	59.25415096984947	63.24778087526601	67.16771439141375
34	65.15893995529945	59.1235030614967	63.193474071226134	67.04701289640961
35	65.07224888396776	58.98721567854654	63.15278270262764	66.98653868545647
36	64.93652428073669	58.73281554222267	63.11072551986772	67.00036520187709
37	66.30547724991145	59.20972462877178	63.32884543275321	67.35699752911809
38	66.87391527892964	59.63463593113068	63.57048370173456	67.69488811740656
39	66.37298777427306	59.814292039557124	63.64616247843234	67.56990196934852
40	66.03557422182729	59.72499718047507	63.67327677414536	67.60933089131508
41	65.49471496661722	59.6052148962659	63.596121921178494	67.40025116866246
42	64.76021563012016	59.00383621456861	63.41729409592562	67.302608493931
43	66.52334376357668	59.24885544906551	63.61857364918789	67.74687545664501
44	66.56751217520001	59.63274251487666	63.73903609514156	67.67353080001288
45	66.17435098059119	59.8545661089794	63.78452638744735	67.65269232060928
46	66.45041747853963	60.014297210011804	63.88015564994215	67.74557738175959
47	66.59431952746674	60.330368726129194	63.9851867645278	67.7317531391337
48	66.70660660572254	60.53698110074867	64.09858806361709	67.83578979085107
49	66.53947531889824	60.70849186033377	64.15857972845184	67.79171586259324
50	67.23668733074214	61.05411196124983	64.35074775265022	68.04326464119174
51	66.88102241733014	61.081165520092185	64.41397083324286	68.04629574763639
52	66.72928659830026	61.20737927531399	64.45269592052713	67.98422902482447
53	66.5068656190116	61.231952535440634	64.453179595544	67.87442084366484
54	66.76143204451289	61.248049951964774	64.51867798601546	68.0355452488322
55	66.79195446925874	61.28811959169097	64.56522109305764	68.07703778339663
56	66.99290587111875	61.50243735225531	64.64382598535975	68.08033550959088
57	66.58189940065294	61.467937329049995	64.63504349483168	68.01854952406146
58	66.5751939644952	61.320642617995425	64.64104217000813	68.13771493143014
59	67.28998364353292	61.64634580237901	64.77390776950665	68.23624654859188
60	66.64782600764602	61.49841071443548	64.74815919312941	68.18688544098494
61	66.89267490642959	61.635831865737174	64.7937380931606	68.15117476668489
62	66.49662227036464	61.45327667309601	64.7591257432539	68.17233009910474
63	67.47849735518527	61.56667663363613	64.92016407165985	68.57942850103501
64	66.88189194648832	61.42304636308673	64.88457588495758	68.40149870803802
65	67.72334390048357	61.693052932090204	65.04989148904035	68.63356873101829
66	67.11711947852986	61.74106806142936	65.04635955272242	68.47039756942746
67	66.54208836216964	61.53366894487555	64.96432329203287	68.33863895508516
68	66.82981650007113	61.58085800388541	64.9742308984506	68.33513961701134
69	67.22665958538643	61.79337632116853	65.05304611449014	68.40082912759975
70	67.10426160869959	61.800960179790856	65.08495713370733	68.43618338601911
71	67.01906368066729	61.82709244932734	65.098598669066	68.44358401211153
72	67.49933838432366	61.93056034725358	65.19843928277297	68.65851586586744
73	66.93116654998272	61.756752316158355	65.15014412964968	68.58792432644762
74	67.7400269152749	61.89670896323493	65.28020284285918	68.88361536568608
75	67.99021048857689	62.166126265934174	65.40185851047005	68.93858458305894
76	67.85737383248639	62.28750100045138	65.47945170482775	68.99165657888966
77	67.75300642058258	62.440584067836376	65.52554199368838	68.86351197088729
78	67.8776783810546	62.5087144550372	65.61255040132703	69.04064215331188
79	65.97207886907947	61.663470164783355	65.29967415520765	68.62123601561292
