id,x,y
319,-111.9745833668982,41.23393076573024
320,-111.98048651766457,41.2273140331853
321,-111.9773551836869,41.22935838147363
322,-111.97474195345968,41.229344502930786
323,-111.97186666065515,41.22935980045653
324,-111.96882371269483,41.229229914899754
325,-111.97728879290847,41.22490012953152
326,-111.97479543455114,41.224912257383416
327,-111.97193106492323,41.22484639413003
328,-111.96898425827312,41.22485321507777
329,-111.97739947357758,41.22111595007823
330,-111.9749250331909,41.22078562649132
331,-111.97208376715811,41.220656516868324
332,-111.96923324206521,41.22070756944216
333,-111.97761762273093,41.21653817609413
334,-111.97480213066633,41.21652601460537
335,-111.97206999950771,41.216504072833814
336,-111.96926603620743,41.21646465543664
337,-111.96463837702228,41.23357313730605
338,-111.9638057417194,41.22887808730437
339,-111.96375709483956,41.22475296180534
340,-111.96379129785703,41.220582101337094
341,-111.95300795296961,41.23300341934188
342,-111.9534837236723,41.22879287953586
343,-111.95362594080859,41.224621128774906
344,-111.95375647804362,41.220467487133696
345,-111.9391758430935,41.235323965307145
346,-111.93892668540492,41.23125451154063
347,-111.9335388384067,41.22911845318367
348,-111.94263550991242,41.22446841857599
349,-111.93299389501196,41.224357784085356
350,-111.98129439459503,41.213516336469866
351,-111.97658556130858,41.212115131717674
352,-111.97213906122884,41.21230588796709
353,-111.96952677466332,41.21230989673039
354,-111.96392013063499,41.21635639943046
355,-111.95385069688002,41.21627811238708
356,-111.9638826347407,41.212177125474405
357,-111.95396837032857,41.212061517094874
358,-111.95271999873971,41.20823455413968
359,-111.94269413651577,41.22024331443257
360,-111.93337623864018,41.22020212150976
361,-111.94315017971253,41.21461875341817
362,-111.93330094867476,41.214906181823906
363,-111.98646902030022,41.20382484047567
364,-111.98658542364007,41.19410448361193
365,-111.97693815713976,41.2061490198705
366,-111.97081657149201,41.205957582451305
367,-111.98191407726854,41.20071105983118
368,-111.97627132288096,41.20060590457418
369,-111.97221572939023,41.201369843396094
370,-111.9636409483242,41.20790047229874
371,-111.96462078792203,41.20152379153216
372,-111.95886905741027,41.20376071179313
373,-111.95296859845845,41.20235043636426
374,-111.9448182588027,41.20784927089057
375,-111.93451326816471,41.20705060123957
376,-111.94416864136427,41.20165726446467
377,-111.97444268566463,41.19391061573855
378,-111.96736307996419,41.1957988787593
379,-111.96716139979601,41.1926298405884
380,-111.96067745082938,41.19366595912221
381,-111.95568784079151,41.19414885538793
382,-111.95167066971115,41.192614771214274
383,-111.9455515605516,41.19167432094699
384,-111.94461675995848,41.18222382258272
385,-111.93445039683905,41.189215732185446
386,-112.00146173276522,41.18821111262204
387,-111.99345478490113,41.190190108602295
388,-112.00470011498433,41.18008492638369
389,-111.98398836578015,41.186316974155645
390,-111.97667998330864,41.18798256995615
391,-111.97570413469654,41.185702868288345
392,-111.98494363467928,41.17924671421646
393,-111.97529143592686,41.18119346863075
394,-111.96573901802158,41.18591297342176
395,-111.96799878748133,41.17742668753763
396,-111.957589577322,41.181441102585175
397,-111.95313178006865,41.18318055342065
398,-111.95154833457589,41.17675307820839
399,-112.01894178509443,41.159701305616046
400,-112.01507088272547,41.1776429583396
401,-112.00387717037869,41.16288723715133
402,-112.0097834645899,41.15552127274009
403,-112.0008462686419,41.17520023747823
404,-111.99330706249886,41.174103504342405
405,-111.97902938169801,41.1743969082733
406,-111.98723069132033,41.16878710870055
407,-111.98056029483561,41.16913234192182
408,-111.97216286014931,41.16958185761353
409,-111.98104557304579,41.15930970457897
410,-111.97165799349915,41.1636499763542
411,-111.96418678085661,41.16544226262388
412,-111.95808620884127,41.155791753871526
413,-111.94191901376941,41.15037627489294
414,-111.94050788872431,41.14169523561883
415,-111.95364637033103,41.17016003200497
416,-111.94417763240885,41.161608560285615
417,-111.93451084734475,41.16998359806707
418,-111.93283972800417,41.158061783893615
419,-111.92103418206192,41.15337363072989
420,-111.90947296570464,41.14554759731327
421,-111.93177093499357,41.31977733851163
422,-111.92211617695942,41.23721060987831
423,-111.89722690001713,41.13647937592342
424,-112.14013480842812,41.1453419752787
425,-112.1276159725932,41.124774322782976
426,-112.10476615704401,41.109353194948234
427,-112.09946762007274,41.096284400767175
428,-112.11150639866936,41.14564403570122
429,-112.09156125670617,41.14374075066877
430,-112.11474920631593,41.13385331266614
431,-112.09311844498227,41.12911570585408
432,-112.09302374704546,41.13580600587145
433,-112.07219750268513,41.14957952252702
434,-112.0736503958307,41.14367489149247
435,-112.07380748870679,41.13577358283937
436,-112.07358776813098,41.12960527770476
437,-112.05952822633661,41.15065488557014
438,-112.05023049814642,41.15008817960163
439,-112.05967686060312,41.14352480104071
440,-112.05014009558222,41.14345284180272
441,-112.04986458100538,41.136087672624264
442,-112.05960967425918,41.13607809101918
443,-112.05944552219539,41.129149993030694
444,-112.04996096388612,41.12891823111265
445,-112.04003082692802,41.14382334163606
446,-112.02994953472715,41.11522272413996
447,-112.04112677768525,41.14982705645044
448,-112.030965437811,41.14964969794117
449,-112.03094155569346,41.14356063173976
450,-112.0402131379726,41.128688065514915
451,-112.04048626657477,41.13597364100777
452,-112.03088969930573,41.136444917553895
453,-112.03111923995793,41.12903842547809
454,-112.03872765107675,41.12197097789815
455,-112.02962019158251,41.12154830049552
456,-112.03983362299303,41.11400674005634
457,-112.09217858169491,41.12205310722604
458,-112.07419848805338,41.12176277616767
459,-112.09047560677891,41.110566238279795
460,-112.07371197511229,41.107465237141426
461,-112.0739446697379,41.114440228620474
462,-112.07390025899109,41.096156237232826
463,-112.05927565697189,41.12186351058785
464,-112.05021277640519,41.121588062336436
465,-112.0553439855476,41.11446954844898
466,-112.05555985305682,41.107126168634785
467,-112.05546624893161,41.09607437067317
468,-112.03241417086224,41.098400103072954
469,-112.02105725779961,41.117823202203645
470,-112.0218859650985,41.107510855754306
471,-112.01338636468078,41.107757084964476
472,-112.01419930354989,41.09866998514063
473,-112.00538056642442,41.09899950080217
474,-112.02266652455717,41.14398570349316
475,-112.01997065328055,41.13149773373684
476,-112.0160285360482,41.12000252657773
477,-112.01344259857176,41.12999699520786
478,-111.98556399138634,41.129941632711386
479,-111.9981733254865,41.10745752221003
480,-111.98413788707052,41.11343339875762
481,-111.96601328962481,41.142087685774975
482,-111.93551759012715,41.13096247107155
483,-111.94802513016676,41.11179053355044
484,-111.93539124821766,41.113677370009825
485,-111.91641376787074,41.13138626987582
486,-111.90618817695415,41.13199862938153
487,-111.92356779184664,41.12499659640865
488,-111.91638332655454,41.113785096966694
489,-111.90493655013444,41.11981178856195
490,-112.09175144875461,41.08189113527474
491,-112.07876868155873,41.06620455685893
492,-112.07016024778923,41.085084322321364
493,-112.05520150861682,41.08548352207067
494,-112.05548437022507,41.07860790428326
495,-112.05041404490112,41.07118668146508
496,-112.03612098723005,41.08498109835466
497,-112.01689389633638,41.08576493781148
498,-112.03611076676098,41.07812665075289
499,-112.01716329619843,41.07852920499489
500,-112.03679902829808,41.07130999599334
501,-112.01609293200329,41.07163857869158
502,-112.03633480499923,41.06372949639242
503,-112.01431723528468,41.06452894627103
504,-111.99938817795449,41.08232395337855
505,-111.99110571303335,41.08492672244514
506,-112.03673307464146,41.050439196042724
507,-112.0145096697035,41.05614085260152
508,-111.99778053370062,41.06418689813895
509,-111.99869542409569,41.054948614651856
510,-111.99902278124038,41.04466268674159
511,-111.98347375292153,41.05214013648036
512,-111.98275453765898,41.065378969242
513,-111.97754954086051,41.06833281244963
514,-111.97728057222133,41.05659772356793
515,-111.96574362366259,41.05296568824332
516,-111.98621362795835,41.03401067048957
517,-111.97377418090613,41.04397119751355
518,-111.95831198704698,41.04269556797063
519,-111.96590978882315,41.033407943887475
520,-111.95363676441829,41.03202383203207
521,-111.96654878034816,41.02016080120206
522,-111.95595732851811,41.013988552775764
523,-111.94362897387967,41.01179309470324
524,-111.99133723910951,41.1011209475853
525,-111.97899305542339,41.09743417761734
526,-111.99065067455435,41.094262833242816
527,-111.97913585471743,41.082993274860925
528,-111.96586252050402,41.096058699466205
529,-111.95092161394713,41.09626405679759
530,-111.96705897737087,41.082644875420506
531,-111.95503708292668,41.08361892030167
532,-111.93419218834717,41.09714857859138
533,-111.9200353244844,41.0946862315964
534,-111.92656909770398,41.08597724570836
535,-111.93596746403766,41.08044246886767
536,-111.9053142583757,41.08834415255949
537,-111.90503741763531,41.06642995592958
538,-111.96804445749186,41.0711064361946
539,-111.96105832958757,41.06626458936238
540,-111.95916354823129,41.057911976641
541,-111.95334833157054,41.06726546448743
542,-111.93734278075893,41.06915332940308
543,-111.95109356167177,41.0545107947493
544,-111.92491434554444,41.059660268015556
545,-111.94426623362489,41.043919496518804
546,-111.92602128076537,41.05033711733999
547,-111.91922197068492,41.04314911925731
548,-111.94394305678568,41.032959398689755
549,-111.93086243618158,41.0341647732934
550,-111.91609793352853,41.03579643053488
551,-111.92127596983583,41.02833254038647
552,-111.91610952353707,41.02118530903516
553,-111.90343779875228,41.03477036824142
554,-111.9355556421456,41.0236684524961
555,-111.92767525943539,41.01220185452328
556,-111.91634750707428,41.00831991629835
557,-111.91052613694089,40.996628529212366
558,-111.90459640843123,41.01077285419741
559,-111.89547538596865,41.00727688246602
560,-111.90106536959517,40.99600024313702
561,-111.88852187402763,40.99510672465447
562,-111.89537591527994,40.98674822201227
563,-111.93370591500926,40.991227417110494
564,-111.91917016215834,40.99237116470139
565,-111.90514116390618,40.98540181508973
566,-111.92831668723244,40.97485819038971
567,-111.91400566993607,40.97222506964642
568,-111.9014510007181,40.973684152411906
569,-111.92551595016968,40.95985516107803
570,-111.88528308659393,40.98585329980019
571,-111.88999840910026,40.977592582783814
572,-111.88011839121333,40.97828999783758
573,-111.88754817915729,40.9694861431167
574,-111.8779864963113,40.96990166990978
575,-111.90911975890404,40.95915687306248
576,-111.89690243902844,40.95902736326784
577,-111.89879542321651,40.93826682605029
578,-111.88558228266675,40.959340077876995
579,-111.88602055658001,40.945905544723736
580,-111.8766779964408,40.94646340265749
581,-111.88781061598738,40.9358566657188
582,-111.88293246058153,40.93526355074225
583,-111.87392929942293,40.933521494955926
584,-111.90550580293012,40.92425163429558
585,-111.89515188997318,40.91936748621522
586,-111.89506932944657,40.92473774991945
587,-111.9170841980391,40.91298995980906
588,-111.90299520764658,40.91082206930927
589,-111.88885288607611,40.92499376375806
590,-111.88214248205341,40.925883058638156
591,-111.87569051390784,40.924770179553256
592,-111.88845261908975,40.917276815328684
593,-111.88229510848785,40.9168196330394
594,-111.87575023346929,40.91669836821882
595,-111.88835181158203,40.90974672134066
596,-111.88222664866524,40.909883826763995
597,-111.87605158539189,40.90984082137687
598,-111.86781300232143,40.919073487130525
599,-111.93304562116194,40.8987730679252
600,-111.91800643636354,40.898965832259435
601,-111.9072565031805,40.900285032715715
602,-111.89808274406884,40.900546012586304
603,-111.92143604461118,40.88945280761144
604,-111.90454864401764,40.88888385381874
605,-111.88906913542553,40.90124643178123
606,-111.88257927992876,40.900683722441066
607,-111.87618734970101,40.90033610133174
608,-111.89444048595766,40.88927798080283
609,-111.88890948034437,40.889320744622125
610,-111.88309360329049,40.88936542482587
611,-111.87628070218987,40.88941739155622
612,-111.86721921690116,40.899989510910125
613,-111.85785988601734,40.899681166386095
614,-111.86802996027009,40.8893536711191
615,-111.85938043076702,40.888742828323544
616,-111.84767461475917,40.89139681731964
617,-111.95245026982431,40.869373688320124
618,-111.93535994775617,40.8717476025498
619,-111.920563974503,40.87963176992359
620,-111.92714371987726,40.868048484578836
621,-111.91832371200513,40.868677559286176
622,-111.90651780454698,40.87922054902709
623,-111.8992111752623,40.88042179734217
624,-111.90688316269708,40.868596923577734
625,-111.90007208995738,40.87125366932453
626,-111.89477402427362,40.87350192093965
627,-111.88788630484858,40.880266314250235
628,-111.87740313734894,40.88093207965849
629,-111.8807312353398,40.87413248918285
630,-111.8694991484156,40.87826243102957
631,-111.8571706292916,40.87663413351976
632,-111.88473365381522,40.8654448930897
633,-111.8752779210744,40.866462907192705
634,-111.89450474909218,40.85878446586579
635,-111.88169456086258,40.85997310247103
636,-111.86102215325063,40.86795748539046
637,-111.86437765009249,40.86044648843573
638,-111.8422843855704,40.87447371699767
639,-111.84921505445935,40.85774852364567
640,-111.94717197597784,40.84955389901472
641,-111.93639855133506,40.850281449178304
642,-111.93957034767206,40.83798634464072
643,-111.9255550918337,40.85366600349684
644,-111.9167226259742,40.8541148861031
645,-111.92595238251828,40.83788926701265
646,-111.92787453437286,40.830279803744546
647,-111.90665538236453,40.85363594127926
648,-111.90139120951419,40.85126297218182
649,-111.90488063244666,40.845272148737664
650,-111.88585357335569,40.84975283844765
651,-111.89551145052343,40.8445525322021
652,-111.91073354969402,40.830884832608724
653,-111.89847996414927,40.83335011269186
654,-111.87221028124357,40.83704696024034
655,-112.0824163373356,40.82501465686284
656,-112.09275763221434,40.81131465527019
657,-112.07468707520209,40.81415986756366
658,-112.09493811468938,40.79105231544036
659,-112.07844463292525,40.80058307141497
660,-112.05779384597258,40.80313668270778
661,-112.04566441858977,40.8098143182801
662,-112.03769569323137,40.789932808987466
663,-112.01285450461411,40.79082917274329
664,-112.0927840621429,40.77668793642071
665,-112.0773409316475,40.780293526480115
666,-112.06179352710659,40.78929017414235
667,-112.059661556173,40.77670709227529
668,-112.03932156504318,40.77562190937983
669,-112.01511721790386,40.77752194643961
670,-112.19123679705713,40.73440882006891
671,-112.13944460769808,40.76467740085201
672,-112.09887734135579,40.762539496193575
673,-112.13717290670951,40.73426955111016
674,-112.09558136479978,40.737140167076596
675,-112.07648374018619,40.766849377725976
676,-112.05353251117859,40.76754765342042
677,-112.07407456306042,40.757773368519224
678,-112.05055976523583,40.75784570048562
679,-112.07155913374763,40.745725508043925
680,-112.04808720707896,40.745995109465696
681,-112.07288741079904,40.733299578406246
682,-112.05402989342512,40.72927540812831
683,-112.03940018132347,40.734272640174204
684,-112.07317463814573,40.721694052810655
685,-112.05534070017467,40.722299907052665
686,-112.19549449998789,40.72218547909147
687,-112.15605764470261,40.71760558174235
688,-112.19201568881978,40.710366420191946
689,-112.17287160384213,40.70893201577364
690,-112.13787205917372,40.70787703299892
691,-112.11331957237842,40.70997219523548
692,-112.1191732133361,40.70181699976197
693,-112.1406992046238,40.693183392239696
694,-112.12042227889785,40.693003625184026
695,-112.10164307859857,40.7154802810404
696,-112.10170033076776,40.70746222363947
697,-112.10127685653374,40.700439673054106
698,-112.09679812874353,40.69367191685884
699,-112.08666903653423,40.7134602007109
700,-112.07059370176115,40.71579947470982
701,-112.07313086279653,40.71159599370984
702,-112.08672638101592,40.706793409234194
703,-112.07360545186951,40.70650180302967
704,-112.0871927014909,40.70052813998487
705,-112.07416753576584,40.700226682849035
706,-112.04607662425862,40.718213327684765
707,-112.05434299244567,40.71159797555917
708,-112.03909739689227,40.71176325107086
709,-112.05313390019275,40.70623996833477
710,-112.03762041434027,40.70737139552109
711,-112.05361373029183,40.700632319431705
712,-112.03708950869508,40.70061980724389
713,-112.11516524863276,40.68222635015122
714,-112.11275343306241,40.67375061925146
715,-112.10179264084769,40.68792199279807
716,-112.09921537561617,40.67367711927543
717,-112.08662328665068,40.69462394713246
718,-112.07458260151472,40.693646634072735
719,-112.06587117944072,40.691385192146896
720,-112.08711417527817,40.69060154571271
721,-112.07485578965793,40.68781560237824
722,-112.08567514682572,40.685065863330244
723,-112.05349367482455,40.69301223855795
724,-112.053410400909,40.687725013221105
725,-112.05424589908655,40.68442027563225
726,-112.03632562019928,40.69030052448485
727,-112.03759205551938,40.679885396286714
728,-112.07598430701721,40.67777863533691
729,-112.08223556990463,40.66995487209063
730,-112.04870535689346,40.68049798810428
731,-112.05370655134992,40.67421855865209
732,-112.03852474737538,40.67260847033925
733,-112.07179553196187,40.659305095720676
734,-112.05197992222341,40.66072151256926
735,-112.04064180695451,40.66418444718044
736,-111.98794549094411,40.823168894142015
