Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
0,73422.86972,946555.2361,1.17E+08,1.17E+08
1,105884.2883,977195.2556,1.15E+08,1.15E+08
2,156836.6908,1028288.224,1.14E+08,1.14E+08
3,177705.4011,1049420.621,1.14E+08,1.14E+08
4,140409.5397,1012147.638,1.14E+08,1.14E+08
5,270108.9097,1141504.501,1.11E+08,1.11E+08
6,225016.3311,1097315.371,1.13E+08,1.13E+08
7,202353.8189,1074538.319,1.12E+08,1.12E+08
8,211884.2775,1083600.21,1.13E+08,1.13E+08
9,221500.0542,1093815.069,1.12E+08,1.12E+08
10,155985.3156,1027888.041,1.15E+08,1.15E+08
11,136016.5722,1007583.344,1.15E+08,1.15E+08
12,192428.6897,1063282.144,1.14E+08,1.14E+08
13,174009.0497,1045549.159,1.14E+08,1.14E+08
14,227786.1789,1098832.57,1.13E+08,1.13E+08
15,188093.3164,1059396.631,1.14E+08,1.14E+08
16,1923673.29,2771761.554,4.16E+07,4.16E+07
17,377944.2892,1254272.87,1.07E+08,1.07E+08
18,250091.9653,1122515.934,1.12E+08,1.12E+08
19,152758.8375,1024821.313,1.15E+08,1.15E+08
20,186173.7822,1057808.864,1.14E+08,1.14E+08
21,259827.3308,1131410.732,1.12E+08,1.12E+08
22,248501.1692,1121001.781,1.13E+08,1.13E+08
23,150253.2403,1022387.716,1.15E+08,1.15E+08
24,143803.59,1015209.201,1.15E+08,1.15E+08
25,130694.2547,1001751.747,1.16E+08,1.16E+08
26,128765.7269,999064.0789,1.17E+08,1.17E+08
27,190855.6078,1061162.304,1.15E+08,1.15E+08
28,150863.0303,1022007.739,1.16E+08,1.16E+08
29,196427.9481,1066672.386,1.14E+08,1.14E+08
30,428549.305,1299638.828,1.03E+08,1.03E+08
31,176157.8683,1048425.395,1.15E+08,1.15E+08
32,148611.4256,1019177.763,1.16E+08,1.16E+08
33,323260.2744,1193810.45,1.11E+08,1.11E+08
34,204542.3256,1075645.733,1.15E+08,1.15E+08
35,209515.3769,1080640.941,1.15E+08,1.15E+08
36,184550.7983,1055753.477,1.16E+08,1.16E+08
37,137645.5486,1007961.196,1.17E+08,1.17E+08
38,202103.8486,1072414.573,1.15E+08,1.15E+08
39,185741.9492,1056054.922,1.16E+08,1.16E+08
40,264471.8603,1134866.866,1.13E+08,1.13E+08
41,185931.6453,1056829.032,1.16E+08,1.16E+08
42,259443.9947,1129917.256,1.13E+08,1.13E+08
43,221939.3908,1093232.978,1.14E+08,1.14E+08
44,204643.9653,1075892.034,1.15E+08,1.15E+08
