Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
40,159134.1661,1031426.999,1.16E+08,1.16E+08
41,167633.1708,1039416.097,1.16E+08,1.16E+08
42,145260.6708,1016659.551,1.17E+08,1.17E+08
43,213926.8436,1085404.304,1.15E+08,1.15E+08
44,190348.7678,1062007.429,1.16E+08,1.16E+08
45,203808.8433,1075162.642,1.15E+08,1.15E+08
46,173446.4486,1044921.675,1.16E+08,1.16E+08
47,192354.3547,1063490.656,1.16E+08,1.16E+08
48,198498.8411,1069727.28,1.17E+08,1.17E+08
49,201901.3614,1073152.746,1.16E+08,1.16E+08
50,173976.9403,1045340.706,1.17E+08,1.17E+08
51,205101.4703,1076041.605,1.16E+08,1.16E+08
52,171913.5489,1043052.682,1.17E+08,1.17E+08
53,154950.1256,1025954.569,1.18E+08,1.18E+08
54,145291.3058,1015924.598,1.18E+08,1.18E+08
55,129340.2414,999605.2558,1.19E+08,1.19E+08
56,216706.6742,1086795.066,1.16E+08,1.16E+08
57,275970.0903,1146993.714,1.15E+08,1.15E+08
58,155359.8183,1026266.093,1.18E+08,1.18E+08
59,159742.5586,1030268.513,1.18E+08,1.18E+08
60,126791.8019,996706.34,1.19E+08,1.19E+08
61,131932.5817,1001640.51,1.19E+08,1.19E+08
62,178291.2231,1047798.944,1.17E+08,1.17E+08
63,189175.7353,1058896.653,1.17E+08,1.17E+08
64,149935.5183,1019271.731,1.19E+08,1.19E+08
65,183345.2333,1052877.601,1.18E+08,1.18E+08
66,144121.3214,1013612.794,1.19E+08,1.19E+08
67,131078.8444,1000380.724,1.20E+08,1.20E+08
68,178588.9711,1047669.017,1.18E+08,1.18E+08
69,167784.8642,1037022.904,1.19E+08,1.19E+08
70,162286.49,1031521.339,1.19E+08,1.19E+08
71,219635.2883,1089089.21,1.17E+08,1.17E+08
72,314613.1681,1184543.262,1.15E+08,1.15E+08
73,230237.5711,1100250.218,1.17E+08,1.17E+08
74,160118.4872,1029735.898,1.20E+08,1.20E+08
75,1615263.74,2466468.285,5.86E+07,5.86E+07
76,287985.1094,1161154.705,1.15E+08,1.15E+08
77,258843.1997,1128891.029,1.17E+08,1.17E+08
78,197844.2219,1068019.665,1.18E+08,1.18E+08
79,224369.5242,1094309.708,1.17E+08,1.17E+08
80,194404.4169,1064518.67,1.19E+08,1.19E+08
81,200990.5214,1070680.128,1.19E+08,1.19E+08
82,191967.715,1062329.016,1.18E+08,1.18E+08
83,178663.1186,1048615.374,1.19E+08,1.19E+08
84,604516.3233,1474579.689,1.07E+08,1.07E+08
85,182791.1125,1054220.105,1.19E+08,1.19E+08
86,171148.0233,1040867.112,1.20E+08,1.20E+08
87,157167.4917,1026668.429,1.20E+08,1.20E+08
88,167350.7081,1036682.1,1.20E+08,1.20E+08
89,145007.6094,1014205.774,1.21E+08,1.21E+08
90,272059.6661,1141027.379,1.17E+08,1.17E+08
91,89785.23889,959365.985,1.23E+08,1.23E+08
92,79432.55,949007.9967,1.24E+08,1.24E+08
93,78661.01028,948196.3942,1.24E+08,1.24E+08
94,77959.63944,947484.3878,1.24E+08,1.24E+08
95,76915.2175,946424.2533,1.24E+08,1.24E+08
96,75959.71528,945462.4981,1.24E+08,1.24E+08
97,76371.47806,945862.8917,1.24E+08,1.24E+08
98,76108.745,945599.9244,1.24E+08,1.24E+08
99,75267.6025,944757.9203,1.24E+08,1.24E+08
100,75882.37417,945369.98,1.24E+08,1.24E+08
