Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
50,377901.7156,1251745.163,1.10E+08,1.10E+08
51,240065.9567,1112768.697,1.14E+08,1.14E+08
52,265564.3478,1137429.866,1.13E+08,1.13E+08
53,227104.5453,1099489.233,1.15E+08,1.15E+08
54,159473.7061,1031587.781,1.17E+08,1.17E+08
55,152693.5875,1024309.646,1.18E+08,1.18E+08
56,141835.1467,1013119.983,1.18E+08,1.18E+08
57,1666928.14,2525673.806,5.74E+07,5.74E+07
58,523256.8889,1399206.257,1.04E+08,1.04E+08
59,391309.2067,1264279.989,1.11E+08,1.11E+08
60,211648.7725,1084630.651,1.16E+08,1.16E+08
61,191076.6828,1063376.144,1.16E+08,1.16E+08
62,209361.1106,1081625.51,1.16E+08,1.16E+08
63,166597.4178,1038266.002,1.17E+08,1.17E+08
64,140803.2497,1012488.868,1.18E+08,1.18E+08
65,1625849.935,2486932.401,6.06E+07,6.06E+07
66,445105.0453,1321421.311,1.07E+08,1.07E+08
67,288421.0881,1160832.477,1.13E+08,1.13E+08
68,189978.325,1062530.255,1.17E+08,1.17E+08
69,180838.9553,1052925.035,1.17E+08,1.17E+08
70,242300.4939,1114278.849,1.15E+08,1.15E+08
71,1852511.227,2709520.236,4.78E+07,4.78E+07
72,632571.2967,1510249.2,1.01E+08,1.01E+08
73,328029.2219,1201930.38,1.13E+08,1.13E+08
74,159828.0142,1033814.028,1.18E+08,1.18E+08
75,179476.0283,1052122.101,1.18E+08,1.18E+08
76,216271.8242,1089320.794,1.16E+08,1.16E+08
77,186860.6597,1059319.477,1.18E+08,1.18E+08
78,208335.29,1081049.462,1.17E+08,1.17E+08
79,163767.8139,1036033.961,1.18E+08,1.18E+08
80,179243.2572,1050758.391,1.18E+08,1.18E+08
81,167879.755,1039120.856,1.19E+08,1.19E+08
82,199244.9036,1070787.015,1.18E+08,1.18E+08
83,258428.5767,1129774.613,1.16E+08,1.16E+08
84,247128.4175,1119393.73,1.16E+08,1.16E+08
85,254807.7628,1126551.427,1.17E+08,1.17E+08
86,95397.39111,968080.9175,1.22E+08,1.22E+08
87,82209.32056,954761.1053,1.22E+08,1.22E+08
88,81519.29806,954010.1264,1.22E+08,1.22E+08
89,79745.99889,952196.8508,1.22E+08,1.22E+08
90,79353.48583,951782.8206,1.22E+08,1.22E+08
91,78789.355,951217.2897,1.22E+08,1.22E+08
92,78121.90333,950533.1444,1.22E+08,1.22E+08
93,78274.37139,950680.9417,1.22E+08,1.22E+08
94,78332.77139,950734.7694,1.22E+08,1.22E+08
95,78189.51389,950587.34,1.22E+08,1.22E+08
96,78298.40917,950692.2253,1.22E+08,1.22E+08
97,77760.94056,950147.5522,1.22E+08,1.22E+08
98,78034.92639,950420.9714,1.22E+08,1.22E+08
99,77835.67583,950218.6822,1.22E+08,1.22E+08
100,77809.89361,950195.0731,1.22E+08,1.22E+08
